,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,2796751085.79,3662113943.32,4360148547.55,6294223394.82,9056879481.38,9526470351.47
营业收入,2796751085.79,3662113943.32,4360148547.55,6294223394.82,9056879481.38,9526470351.47
二、营业总成本,2726191287.25,3523083700.75,4174854222.47,6059638966.52,8747277675.48,9027292176.86
营业成本,2198267417.58,2927904655.15,3450785464.17,5198145025.94,7399029568.98,7423540760.69
营业税金及附加,9078299.28,12597113.67,25577635.30,32521457.39,36809100.05,35172775.41
销售费用,191344895.08,243798242.35,274912465.82,319950438.26,384568840.30,460157999.51
管理费用,279300782.80,280397990.92,318137137.95,387668358.64,199315402.88,227616231.15
财务费用,40371863.34,37919534.92,54585956.47,83480405.12,140301147.31,143070002.78
研发费用,0,0,0,0,506808086.43,737734407.32
资产减值损失,7828029.17,20466163.74,50855562.76,37873281.17,80445529.53,0
公允价值变动收益,0,0,0,0,0,0
投资收益,847893.97,-866833.80,38676926.41,-22015858.62,-492834.45,114263311.59
其中:对联营企业和合营企业的投资收益,847893.97,-866833.80,32214774.79,-22115858.62,-560926.98,67760155.70
汇兑收益,0,0,0,0,0,0
三、营业利润,71407692.51,138163408.77,223971251.49,361333092.92,531916530.46,729727823.29
加:营业外收入,67445974.55,63934565.03,65063692.22,10830719.71,6938275.49,16725988.25
减：营业外支出,775048.84,179306.01,8196787.48,892190.03,1715672.30,5942769.60
其中：非流动资产处置损失,88365.32,65468.33,732522.03,0,0,0
四、利润总额,138078618.22,201918667.79,280838156.23,371271622.60,537139133.65,740511041.94
减：所得税费用,20041333.49,22391269.06,40718374.66,44609223.12,69598320.43,102116239.52
五、净利润,118037284.73,179527398.73,240119781.57,326662399.48,467540813.22,638394802.42
归属于母公司所有者的净利润,115844322.88,176893348.41,224250194.88,308822733.01,430604628.31,593633044.81
少数股东损益,2192961.85,2634050.32,15869586.69,17839666.47,36936184.91,44761757.61
基本每股收益(元/股),0.490000,0.590000,0.360000,0.480000,0.670000,0.660000
稀释每股收益(元/股),0.490000,0.590000,0.360000,0.480000,0.670000,0.660000
七、其他综合收益,10714.27,6057605.35,10011456.66,-12022741.75,12456570.22,7741256.56
八、综合收益总额,118047999.00,185585004.08,250131238.23,314639657.73,479997383.44,646136058.98
归属于母公司所有者的综合收益总额,115855037.15,182950953.76,234261651.54,296799991.26,443061198.53,601374301.37
归属于少数股东的综合收益总额,2192961.85,2634050.32,15869586.69,17839666.47,36936184.91,44761757.61
