,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,548458142.85,434384399.94,429968076.77,592010244.24,1054038647.69,1168217076.64
营业收入,548458142.85,434384399.94,429968076.77,592010244.24,1054038647.69,1168217076.64
二、营业总成本,517958568.61,429381043.38,421036932.28,576215340.58,964902682.39,1062965939.81
营业成本,383229619.26,283051280.03,271879526.05,398199836.95,741463462.60,837511381.49
营业税金及附加,4325856.85,3239705.76,5957500.74,9763259.43,12858853.94,12715469.91
销售费用,56763895.10,58439364.58,54166833.31,67430451.27,87779631.20,82125755.77
管理费用,61462675.28,61092051.58,61299365.55,74557419.02,62735418.47,75407379.42
财务费用,9278391.45,7554507.17,4249423.20,15195088.71,1849165.51,16391914.64
研发费用,0,0,0,0,33458530.34,38814038.58
资产减值损失,2898130.67,16004134.26,23484283.43,11069285.20,24757620.33,0
公允价值变动收益,0,0,0,0,0,45960.87
投资收益,-2428673.47,-689474.09,-493873.02,38700602.45,6971974.84,8598435.45
其中:对联营企业和合营企业的投资收益,-2741673.47,-3389389.89,-1216616.58,-1844640.64,5296892.07,8496613.09
汇兑收益,0,0,0,0,0,0
三、营业利润,28070900.77,4313882.47,8437271.47,54436365.29,102246099.65,91173893.86
加:营业外收入,5004728.74,4735089.25,6409497.06,2374876.66,650155.14,950518.33
减：营业外支出,952360.77,1936715.44,2342361.50,439860.08,543193.99,2248739.39
其中：非流动资产处置损失,856917.83,1378310.35,2137802.91,0,0,0
四、利润总额,32123268.74,7112256.28,12504407.03,56371381.87,102353060.80,89875672.80
减：所得税费用,1528889.94,515601.12,19910.16,5292037.04,16180893.30,17627070.80
五、净利润,30594378.80,6596655.16,12484496.87,51079344.83,86172167.50,72248602.00
归属于母公司所有者的净利润,30594378.80,6596655.16,12484496.87,51079344.83,86172167.50,72219763.79
少数股东损益,0,0,0,0,0,28838.21
基本每股收益(元/股),0.140000,0.020000,0.040000,0.150000,0.200000,0.160000
稀释每股收益(元/股),0.140000,0.020000,0.040000,0.150000,0.200000,0.160000
七、其他综合收益,-1197795.70,-227801.08,17451237.26,-2046159.51,16821365.07,22719241.24
八、综合收益总额,29396583.10,6368854.08,29935734.13,49033185.32,102993532.57,94967843.24
归属于母公司所有者的综合收益总额,29396583.10,6368854.08,29935734.13,49033185.32,102993532.57,94939005.03
归属于少数股东的综合收益总额,0,0,0,0,0,28838.21
