,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,19700101,
一、营业总收入,498736500.00,267788900.00,99401162.54,615107565.33,380209400.00,206116400.00,69294614.00,456565444.98,381014518.32,287410951.52,0,
营业收入,498736500.00,267788900.00,99401162.54,615107565.33,380209400.00,206116400.00,69294614.00,456565444.98,381014518.32,287410951.52,0,
二、营业总成本,369165700.00,212072700.00,83412980.95,476254978.91,284000800.00,173428400.00,62479688.11,390432586.28,346277885.65,244116090.46,0,
营业成本,274192700.00,147902500.00,57077426.86,336458729.32,208682600.00,114166000.00,38758586.17,265297343.77,219082316.53,151066268.58,0,
营业税金及附加,3626400.00,2028800.00,358292.87,5272067.18,2845300.00,1466500.00,399031.79,4833813.40,3834830.26,2854600.97,0,
销售费用,61833100.00,35524700.00,15755212.44,83670468.39,52320900.00,32772000.00,14045252.14,73175758.96,68538855.12,50142204.97,0,
管理费用,15739600.00,10076400.00,4769530.40,26151828.79,16716800.00,10901300.00,4499682.25,24737169.62,26541764.21,17657104.95,0,
财务费用,1205300.00,53500.00,120389.88,1704756.40,1189100.00,515500.00,453607.50,830735.92,1842882.92,-911628.14,0,
研发费用,19207100.00,11641900.00,5332128.50,22997128.83,13545200.00,8719500.00,4323528.26,21557764.61,26437236.61,23307539.13,0,
资产减值损失,-3129800.00,2242800.00,0,0,-5005700.00,2996500.00,0,0,0,0,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,
投资收益,45000.00,37800.00,-47489.88,1610484.74,1475400.00,550800.00,569899.37,39039.26,743758.58,56185.92,0,
其中:对联营企业和合营企业的投资收益,0,0,-47489.88,176552.95,0,0,112619.79,39039.26,204743.32,-28124.02,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,128871100.00,61052600.00,13962458.64,145245238.42,80570900.00,38373900.00,4888674.72,70266669.12,46271431.27,43514800.69,0,
加:营业外收入,305500.00,224600.00,85429.61,489915.93,323900.00,194200.00,194195.20,32243.28,0,10078666.20,0,
减：营业外支出,353300.00,323500.00,252684.90,391941.74,74200.00,70000.00,1356.62,71962.80,11028.56,0,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,128823200.00,60953800.00,13795203.35,145343212.61,80820600.00,38498100.00,5081513.30,70226949.60,46260402.71,53593466.89,0,
减：所得税费用,18031700.00,7568700.00,1641786.44,19300416.85,9854200.00,4307000.00,-1187795.14,8116645.96,5951440.06,7551015.99,0,
五、净利润,110791600.00,53385000.00,12153416.91,126042795.76,70966400.00,34191100.00,6269308.44,62110303.64,40308962.65,46042450.90,0,
归属于母公司所有者的净利润,111057400.00,53624600.00,12326452.09,126492774.30,71296200.00,34562400.00,6541759.95,62984018.94,41382381.10,47614235.67,0,
少数股东损益,0,0,-173035.18,-449978.54,0,0,-272451.51,-873715.30,-1073418.45,-1571784.77,0,
基本每股收益(元/股),0,0,0.140000,1.410000,0,0,0.070000,0.700000,0.500000,0,0,
稀释每股收益(元/股),0,0,0,0,0,0,0,0,0,0,0,
七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,
八、综合收益总额,0,0,0,0,0,0,0,0,0,0,0,
归属于母公司所有者的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,
