,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,537469813.52,480476027.15,479481126.13,695827410.44,927553358.97,1323550165.34
收到的税费返还,0,210993.92,332989.56,202500.00,808865.52,95700.00
收到的其他与经营活动有关的现金,10054575.95,10926329.08,6448177.37,12506326.36,21076120.23,50963496.34
经营活动现金流入小计,547524389.47,491613350.15,486262293.06,708536236.80,949438344.72,1374609361.68
购买商品、接受劳务支付的现金,120413201.87,98422689.72,97342921.32,274994127.40,451391643.12,715473943.78
支付给职工以及为职工支付的现金,283570610.40,254924815.69,252102425.12,276264823.84,299898761.86,409582411.90
支付的各项税费,61464242.82,52531555.59,45531420.21,55569043.88,53376012.86,50723138.98
支付的其他与经营活动有关的现金,38084365.07,44356418.59,39671222.72,43788438.17,52001849.06,88101050.15
经营活动现金流出小计,503532420.16,450235479.59,434647989.37,650616433.29,856668266.90,1263880544.81
经营活动产生的现金流量净额,43991969.31,41377870.56,51614303.69,57919803.51,92770077.82,110728816.87
收回投资所收到的现金,858370000.00,997110000.00,519780000.00,611760000.00,840900000.00,1401303209.70
取得投资收益所收到的现金,4034364.97,4993418.08,3346394.68,5111497.96,11853049.44,48541041.87
处置固定资产、无形资产和其他长期资产所收回的现金净额,85322851.30,67729.04,76490.35,440188.44,198890.82,630163.79
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,1900000.00,3440000.00,1500000.00,1500000.00,0,0
投资活动现金流入小计,949627216.27,1005611147.12,524702885.03,618811686.40,852951940.26,1450474415.36
购建固定资产、无形资产和其他长期资产所支付的现金,33655856.60,9193438.20,7070926.69,7538836.05,14828670.03,46887879.09
投资所支付的现金,916810000.00,958230000.00,537410000.00,598360000.00,1160030000.00,1817391178.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,153785871.96
支付的其他与投资活动有关的现金,0,0,0,0,30000000.00,10000000.00
投资活动现金流出小计,950465856.60,967423438.20,544480926.69,605898836.05,1204858670.03,2028064929.05
投资活动产生的现金流量净额,-838640.33,38187708.92,-19778041.66,12912850.35,-351906729.77,-577590513.69
吸收投资收到的现金,0,0,0,0,257269452.83,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,19000000.00,0,0,0,0,514800000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,1274799.86,0,0,10000000.00
筹资活动现金流入小计,19000000.00,0.00,1274799.86,0.00,257269452.83,524800000.00
偿还债务支付的现金,78000000.00,19000000.00,0,0,0,20300000.00
分配股利、利润或偿付利息所支付的现金,3771112.49,94768883.73,0,0,0,33114152.45
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,3200960.00
支付其他与筹资活动有关的现金,0,0,0,0,20943410.24,11087500.00
筹资活动现金流出小计,81771112.49,113768883.73,0.00,0.00,20943410.24,64501652.45
筹资活动产生的现金流量净额,-62771112.49,-113768883.73,1274799.86,0.00,236326042.59,460298347.55
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,-19617783.51,-34203304.25,33111061.89,70832653.86,-22810609.36,-6563349.27
