,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1108870132.26,808805222.14,744574204.61,419502543.16,419189442.94,262017718.33
营业收入,1108870132.26,808805222.14,744574204.61,419502543.16,419189442.94,262017718.33
二、营业总成本,1480318826.56,1435541979.99,961057858.52,979344705.98,1222248541.82,208959665.31
营业成本,1060414350.49,872475851.40,710883506.41,299294165.78,230964134.21,134973082.06
营业税金及附加,15729761.45,14885752.34,7575646.18,4241119.08,4907297.60,4392594.15
销售费用,34174258.69,20151626.37,7040485.07,2694468.69,1189612.19,4703503.45
管理费用,181296044.67,168381155.47,115220522.42,47812141.34,56918277.69,64315505.26
财务费用,158475664.90,153732335.31,85465020.16,2272465.07,419480.93,574980.39
研发费用,0,0,0,0,0,0
资产减值损失,30228746.36,205915259.10,34872678.28,623030346.02,927849739.20,0
公允价值变动收益,2654603.90,2541620.30,728833.90,2763718.30,3220105.10,4269842.70
投资收益,116235.21,9831804.65,301806951.15,-817730.74,1504159.07,6925073.30
其中:对联营企业和合营企业的投资收益,-11622.10,82233.02,-288262.13,-838690.50,-625029.70,-172457.15
汇兑收益,0,0,0,0,0,0
三、营业利润,-368677855.19,-614363332.90,86052131.14,-554495251.93,-794043044.20,28522573.90
加:营业外收入,34318172.41,43663624.76,14779320.35,685397.41,3296379.33,13850310.38
减：营业外支出,10263461.55,5333172.33,2046967.09,268580.19,948943.60,304949.47
其中：非流动资产处置损失,79481.34,874.95,426024.05,0,0,0
四、利润总额,-344623144.33,-576032880.47,98784484.40,-554078434.71,-791695608.47,42067934.81
减：所得税费用,8833880.23,-32289380.42,42608789.98,11015965.44,21284008.33,8303719.60
五、净利润,-353457024.56,-543743500.05,56175694.42,-565094400.15,-812979616.80,33764215.21
归属于母公司所有者的净利润,-233625371.65,-405982726.14,139134157.32,-564115292.91,-807864681.82,34384702.06
少数股东损益,-119831652.91,-137760773.91,-82958462.90,-979107.24,-5114934.98,-620486.85
基本每股收益(元/股),-0.869000,-1.622500,0.493400,-1.408900,-2.017700,0.086000
稀释每股收益(元/股),-0.869000,-1.622500,0.493400,-1.408900,-2.017700,0.086000
七、其他综合收益,0,0,0,0,0,58565.26
八、综合收益总额,-353457024.56,-543743500.05,56175694.42,-565094400.15,-812979616.80,33822780.47
归属于母公司所有者的综合收益总额,-233625371.65,-405982726.14,139134157.32,-564115292.91,-807864681.82,34443267.32
归属于少数股东的综合收益总额,-119831652.91,-137760773.91,-82958462.90,-979107.24,-5114934.98,-620486.85
