,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,2515450008.13,1861105699.99,13238068139.45,5903685123.86,6172687410.61,4485949941.25
交易性金融资产,0,670801081.85,610985703.55,2105356.09,4393303.03,543671808.35
衍生金融资产,0,0,0.00,0,0,0
应收票据及应收账款,231976027.64,375829160.25,242240029.17,219197574.64,3076564238.16,224768894.02
应收票据,0,300000000.00,200019800.00,126010000.00,250000000.00,501024.12
应收账款,231976027.64,75829160.25,42220229.17,93187574.64,2826564238.16,224267869.90
应收款项融资,0,0,0,0,0,0
预付款项,164699298.49,32742570.28,138138276.16,210837577.92,222493793.39,388648248.92
其他应收款(合计),173575052.50,78505745.93,869214360.53,6754640787.19,7045665017.56,6480183760.48
应收利息,379726.03,0,0.00,1129320.85,1236600.00,0
应收股利,96737320.18,8201600.00,147577500.00,76024500.00,61313961.60,7542000.00
其他应收款,76458006.29,70304145.93,721636860.53,6677486966.34,6983114455.96,6472641760.48
买入返售金融资产,0,0,0,0,0,0
存货,1190559217.52,1037910971.62,11529401521.99,13305515188.45,9751564921.71,9605156192.70
划分为持有待售的资产,0,0,0.00,0,0,0
一年内到期的非流动资产,25309545.88,32686734.03,42790914.02,0,26000000.00,13000000.00
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,187131626.00,842045275.53,2769191274.26,1656075166.97,1232418735.99,1042191737.02
流动资产合计,4488700776.16,4931627239.48,29440030219.13,28052056775.12,27531787420.45,22783570582.74
发放贷款及垫款,0,0,30000.00,459750487.57,174674980.13,215201616.59
可供出售金融资产,1527781618.03,1041343900.45,837261868.94,598271819.62,317195026.80,0
持有至到期投资,0,0,0.00,0,0,0
长期应收款,0,0,56000000.00,56000000.00,73000000.00,68000000.00
长期股权投资,10773375190.98,12018822992.86,11750303248.59,12917687420.13,14605569515.99,15752698671.13
投资性房地产,0,0,0.00,1770044596.00,5065260499.60,5502334371.82
在建工程(合计),0,156352582.32,231992286.58,630943899.84,7912480.22,2163358.73
在建工程,462676829.58,156352582.32,231992286.58,630943899.84,7912480.22,2163358.73
工程物资,0,0,0.00,0,0,0
固定资产及清理(合计),0,553374820.77,2333988306.13,814875688.54,994517974.99,841046291.11
固定资产净额,513405633.05,553374820.77,2333988306.13,814875688.54,994517974.99,841046291.11
固定资产清理,0,0,0.00,0,0,0
生产性生物资产,0,0,0.00,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0.00,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,1776767470.88,2234850805.32,2354598807.47,2098283971.90,287205302.17,253391134.87
开发支出,2843870.63,3665694.78,0.00,0,0,0
商誉,97912982.14,97912982.14,424326878.59,424326878.59,220566874.99,84576168.80
长期待摊费用,201565621.71,185656605.86,166094370.75,167623860.60,145689770.19,125273226.10
递延所得税资产,18736071.37,17125466.67,17253693.53,44362280.38,32759367.20,43719858.59
其他非流动资产,2741628.54,0,7106543.45,35863421.23,56813705.23,754600376.66
非流动资产合计,15377806916.91,16309105851.17,18178956004.03,20018034324.40,21981165497.51,23836299066.87
资产总计,19866507693.07,21240733090.65,47618986223.16,48070091099.52,49512952917.96,46619869649.61
短期借款,3160000000.00,3019000000.00,5512000000.00,8404315350.36,9135304240.00,7585827865.51
交易性金融负债,0,0,0.00,0,0,3847400.00
应付票据及应付账款,735399336.84,756358000.36,941589535.88,453577657.58,1291928565.59,1292808816.94
应付票据,608500000.00,500000000.00,604948000.00,100000000.00,548000000.00,50000000.00
应付账款,126899336.84,256358000.36,336641535.88,353577657.58,743928565.59,1242808816.94
预收款项,313513094.94,627033389.45,1767586021.12,1932361395.17,396473145.73,508874147.12
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,3186612.35,2936435.47,16070230.11,23897882.64,18023683.53,14745733.42
应交税费,-6798984.38,-8381766.16,115659416.74,189109134.94,439511769.78,58695125.19
其他应付款(合计),508807721.95,417133650.70,565412718.92,572638230.86,667765130.35,1462175880.77
应付利息,61623287.68,113278424.68,270816124.99,307520709.05,282054819.41,0
应付股利,0,0,2499283.74,2499283.74,0,0
其他应付款,447184434.27,303855226.02,292097310.19,262618238.07,385710310.94,1462175880.77
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,638400000.00,538200000.00,1742825997.04,3660923086.82,6331166784.89,5959699355.77
其他流动负债,1497383698.63,1495384576.49,1498647991.29,498709798.42,0,69286570.86
流动负债合计,6849891480.33,6847664286.31,12159791911.10,15735532536.79,18280173319.87,16955960895.58
长期借款,1406500000.00,619200000.00,10312000000.00,9233000000.00,7035280000.00,4462490000.00
应付债券,743081231.28,2968959306.53,2233729237.70,407236578.63,0,1184301737.74
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,0,0,0.00,0,0,0
长期应付款(合计),0,5150000.00,2877629457.36,1966141025.70,2914024457.36,1990000000.00
长期应付款,5150000.00,5150000.00,2877629457.36,1966141025.70,2914024457.36,1990000000.00
专项应付款,0,0,0.00,0,0,0
预计非流动负债,0,0,0.00,0,0,0
递延所得税负债,199117334.00,52154414.06,280657946.07,279618340.79,312111018.02,398079010.12
长期递延收益,15713333.33,15623333.32,15383333.28,14714896.76,18960866.44,15568498.73
其他非流动负债,0,0,0.00,0,0,290446502.80
非流动负债合计,2369561898.61,3661087053.91,15719399974.41,11900710841.88,10280376341.82,8340885749.39
负债合计,9219453378.94,10508751340.22,27879191885.51,27636243378.67,28560549661.69,25296846644.97
实收资本(或股本),1666805374.00,1666805374.00,2857366249.00,3714576124.00,3714576124.00,3714576124.00
资本公积,2180066603.20,2224177099.04,9665699079.61,8809107048.52,8884436607.42,8877070601.69
减：库存股,0,0,0.00,0,0,200521517.61
其他综合收益,584560405.88,185155273.49,-25823457.76,-96111890.27,94573241.37,147623840.48
专项储备,0,0,0.00,0,0,0
盈余公积,1819971087.04,2026243305.38,2256054945.12,2568157645.22,2851091580.52,3120206080.70
一般风险准备,0,0,0,0,0,0
未分配利润,3896195923.29,4282326932.05,4630539642.25,5087467278.00,5045187465.97,5357284703.02
归属于母公司股东权益合计,10147599393.41,10384707983.96,19383836458.22,20083196205.47,20589865019.28,21016239832.28
少数股东权益,499454920.72,347273766.47,355957879.43,350651515.38,362538236.99,306783172.36
所有者权益(或股东权益)合计,10647054314.13,10731981750.43,19739794337.65,20433847720.85,20952403256.27,21323023004.64
负债和所有者权益(或股东权益)总计,19866507693.07,21240733090.65,47618986223.16,48070091099.52,49512952917.96,46619869649.61
