,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,950953438.05,1034068936.06,1742901554.29,2688945270.67,3433568254.32,2029499185.16
收到的税费返还,10871595.91,8997831.42,15672833.97,16569140.58,14944658.75,23325248.93
收到的其他与经营活动有关的现金,10587741.53,8455351.15,27168572.27,46356424.01,60362548.52,227441841.73
经营活动现金流入小计,972412775.49,1051522118.63,1785742960.53,2751870835.26,3508875461.59,2280266275.82
购买商品、接受劳务支付的现金,699744711.41,696545841.82,1177960783.50,2009539901.98,3440118193.40,1523929961.72
支付给职工以及为职工支付的现金,81265283.58,94906017.30,120397620.95,150604686.40,190813831.51,199184838.93
支付的各项税费,58285559.96,73351782.12,100446535.63,162810064.91,158946244.98,60655249.25
支付的其他与经营活动有关的现金,55860137.54,52432137.32,80802346.99,106323410.13,317095806.16,334935235.18
经营活动现金流出小计,895155692.49,917235778.56,1479607287.07,2429278063.42,4106974076.05,2118705285.08
经营活动产生的现金流量净额,77257083.00,134286340.07,306135673.46,322592771.84,-598098614.46,161560990.74
收回投资所收到的现金,0,0,0,0,0,0
取得投资收益所收到的现金,14891943.47,17894685.28,11278725.54,11255367.45,7475373.80,5016139.55
处置固定资产、无形资产和其他长期资产所收回的现金净额,153937.50,457984.31,64514990.86,3678872.92,495146.27,756965.31
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,1829365500.00,3178790000.00,3238060000.00,3507881069.44,1573303422.59,546000000.00
投资活动现金流入小计,1844411380.97,3197142669.59,3313853716.40,3522815309.81,1581273942.66,551773104.86
购建固定资产、无形资产和其他长期资产所支付的现金,55464161.71,31428515.00,99236988.31,93323407.54,71588848.20,20351765.67
投资所支付的现金,0,0,1300000.00,18184012.23,62000000.00,3000000.00
取得子公司及其他营业单位支付的现金净额,0,0,375425361.36,0,139388772.21,34500000.00
支付的其他与投资活动有关的现金,1974580000.00,3242810000.00,3148320000.00,3423891069.44,1473931986.90,592012313.57
投资活动现金流出小计,2030044161.71,3274238515.00,3624282349.67,3535398489.21,1746909607.31,649864079.24
投资活动产生的现金流量净额,-185632780.74,-77095845.41,-310428633.27,-12583179.40,-165635664.65,-98090974.38
吸收投资收到的现金,25798530.00,758000.00,284599994.40,0,1000000.00,1000000.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,1000000.00,1000000.00
取得借款收到的现金,2839510.00,0,0,80000000.00,596000000.00,452266327.69
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,23559226.73,8450000.00
