,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20170630,20161231,20151231,20081231,19700101,
货币资金,462917916.50,132730089.05,0,248512612.14,284084069.53,616184577.61,263669886.96,304562000.00,536321911.56,198334409.92,416473362.88,570305047.45,960811300.00,1366393183.00,0,
交易性金融资产,40000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,759164265.87,743451093.62,0,669454166.46,653659741.94,802788533.75,895107433.22,798597000.00,731458545.11,314320821.53,387287271.38,675449076.23,381148400.00,0,0,
应收票据,889151.91,889151.91,0,0,0,0,206457791.64,5145400.00,8657162.08,80280245.14,60292668.75,503400000.00,0,0,0,
应收账款,758275113.96,742561941.71,0,669454166.46,653659741.94,802788533.75,496361691.95,793451600.00,722801383.03,234040576.39,326994602.63,172049076.23,381148400.00,165603874.00,0,
应收款项融资,4330000.00,0,0,10370000.00,26285354.70,0,0,0,0,0,0,0,0,0,0,
预付款项,68748416.82,37107019.18,0,27850653.10,24556787.93,178910541.81,16760439.22,143788500.00,96108462.04,14344886.62,96259857.32,16433098.27,81600900.00,46471249.00,0,
其他应收款(合计),5995788.41,10941209.82,0,6748194.67,18272883.08,68354217.91,1605340600.48,2220257200.00,1837647790.17,642005790.03,703411100.03,18633225.10,90941600.00,0,0,
应收利息,95668.06,0,0,0,1351431.53,1537060.49,37041.68,3038000.00,3450071.70,193131.59,1270471.76,3818693.12,13659600.00,5783914.00,0,
应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,0,0,8290750.74,16921451.55,66817157.42,1610085369.56,2217219200.00,1834197718.47,645486621.22,702140628.27,14814531.98,77282000.00,20613374.00,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货,1032442960.15,1051241771.86,0,796910313.14,807099997.18,605311203.46,877424910.78,543406900.00,412016466.99,574849291.64,365022456.59,330465283.38,306945300.00,232704647.00,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,74960858.99,44056412.45,0,22728967.75,34316214.47,0,21986318.02,153600.00,158172.85,8194347.72,20385.08,1254111.33,0,174823.00,0,
流动资产合计,2448560206.74,2019527595.98,0,1782574907.26,1848275048.83,2271549074.54,3488001639.05,4010765200.00,3613711348.72,1752049547.46,1968474433.28,1612539841.76,1821447600.00,1837745064.00,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期股权投资,6732554.38,8004039.67,0,9568039.17,8027040.86,9766138.33,9708389.29,0,0,11437936.92,0,14715341.07,0,0,0,
投资性房地产,479235791.67,483682169.50,0,492574925.25,495877546.69,0,510688433.50,0,0,527701975.71,0,493782936.37,0,0,0,
在建工程(合计),79819405.49,47681524.24,0,28762994.75,118899827.37,4259795.87,71656605.91,8559500.00,6919250.00,47003066.89,6788086.68,16110527.55,1607500.00,0,0,
在建工程,0,0,0,28762994.75,118899827.37,0,71656605.91,8559500.00,6919250.00,47003066.89,6788086.68,16110527.55,1607500.00,3607556231.00,0,
工程物资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),2713120000.26,2736704924.68,0,2776274629.16,2702838510.41,3166832197.31,2832362643.51,3396126900.00,3492509756.84,3237143507.59,3909231990.18,3757994003.04,4758842600.00,0,0,
固定资产净额,0,0,0,2776274629.16,2702838510.41,3166832197.31,2832362643.51,3396126900.00,3492448417.90,3237143507.59,3909231990.18,3757994003.04,4758842600.00,6269587063.00,0,
固定资产清理,0,0,0,0,0,0,0,0,61338.94,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
无形资产,32399440.82,32763431.46,0,33562456.84,34238882.08,45409895.06,33567181.05,48126800.00,50053916.15,35410427.63,57723541.30,37768279.61,51590300.00,114178225.00,0,
开发支出,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,9428909.16,10591716.67,10591700.00,10591716.67,10591716.67,10591716.67,10591716.67,10591700.00,0,0,
长期待摊费用,0,7748550.00,0,0,0,20281208.37,4248879.60,36037100.00,43809438.31,21244397.76,92316996.51,38239915.92,82451300.00,0,0,
递延所得税资产,16493189.69,17675517.60,0,13203844.42,11843236.03,7563983.43,12731737.41,25900.00,25939.86,40174485.54,46753252.56,207245047.89,221389200.00,164564594.00,0,
其他非流动资产,13690326.71,13343181.76,0,13176156.40,14446473.73,0,19605534.34,0,0,29507993.85,0,7239525.12,0,0,0,
非流动资产合计,3341490709.02,3347603338.91,0,3367123045.99,3386171517.17,3263542127.53,3494569404.61,3499468000.00,3603910017.83,3949623791.89,4123405583.90,4573095576.57,5126472600.00,10155886113.00,0,
资产总计,5790050915.76,5367130934.89,5080292300.00,5149697953.25,5234446566.00,5535091202.07,6982571043.66,7510233200.00,7217621366.55,5701673339.35,6091880017.18,6185635418.33,6947920200.00,11993631177.00,0,
短期借款,901482686.43,1050820207.25,0,857256735.41,1169575645.71,1609719867.16,2684065910.40,2864016300.00,2506542846.00,1652666672.20,1824713088.88,1362021000.00,2207188000.00,810282904.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,58889388.00,0,
应付票据及应付账款,987431200.03,895428720.40,0,882397792.95,782416225.62,586539405.21,795242732.19,1002834200.00,1086742171.41,624414725.49,550292230.29,690959931.89,847346600.00,0,0,
应付票据,38807397.58,0,0,0,0,0,0,340000000.00,485000000.00,0,0,160000000.00,150000000.00,0,0,
应付账款,948623802.45,895428720.40,0,882397792.95,782416225.62,586539405.21,763084998.54,662834200.00,601742171.41,624414725.49,550292230.29,530959931.89,697346600.00,320801850.00,0,
预收款项,75445809.56,44165632.63,0,81667361.65,112122273.06,6070401.83,90164396.20,4563600.00,1458733.54,82055215.51,218237065.70,184456718.04,212633000.00,6985834.00,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,41653397.97,36895490.78,0,47493138.78,41539062.89,25732229.27,48095246.87,23271200.00,22374134.44,55876190.52,19274766.88,43059064.85,17113900.00,10951277.00,0,
应交税费,21681750.16,18631065.08,0,11990069.15,9001865.97,-3806765.45,22880655.02,29334900.00,34722659.99,24600779.63,48810296.09,49809566.00,9616700.00,-9280356.00,0,
其他应付款(合计),131478135.97,115082238.87,0,102388198.96,91695082.37,145428347.61,430013328.09,539671700.00,543201149.52,547005175.03,592585141.06,2030791496.57,532832100.00,0,0,
应付利息,1122162.32,1211793.31,0,4308309.03,7209585.51,6845690.26,305833973.47,317660100.00,340464217.06,393821215.74,375686850.76,407183853.48,262496500.00,8795232.00,0,
应付股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,0,0,98079889.93,84485496.86,138582657.35,124179354.62,222011600.00,202736932.46,153183959.29,216898290.30,1623607643.09,270335600.00,1184571729.00,0,
预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,48366666.78,0,32348851.25,140710300.00,843018022.00,0,
