,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,8813853507.30,15974770200.00,8625535300.00,10270379900.00,11423928600.00,13458572542.78
其中：客户资金存款,7631335124.65,14717216500.00,7089180800.00,8802956700.00,10361192500.00,12360905897.71
结算备付金,7536397578.29,7077675500.00,8821447100.00,4867563200.00,4040456800.00,7028110815.31
其中：客户备付金,7084207451.35,6804761500.00,8559522200.00,4657696900.00,3892134900.00,6681098280.75
融出资金,8776305818.33,10545560500.00,8513605700.00,8508283200.00,6115313200.00,8431849678.02
交易性金融资产,3686804172.95,6880205500.00,4087962400.00,5980427000.00,5980953800.00,8573297624.93
衍生金融资产,0,0,0,0,0,0
买入返售金融资产,3095890000.00,4903280000.00,8145236800.00,11399276200.00,10209406900.00,4878838008.58
应收账款,167123425.45,315509500.00,317075000.00,475099900.00,3053312200.00,2826881764.94
应收利息,87169709.55,197640600.00,134908000.00,146573500.00,122921400.00,0
存出保证金,997066726.40,371541600.00,1028348200.00,1247934700.00,1655916300.00,1395298663.13
可供出售金融资产,3671076875.83,5931704800.00,5607389500.00,3185732200.00,4131951700.00,0
持有至到期投资,0,0,0,0,0,0
长期股权投资,1500000.00,1500000.00,0,0,0,0
固定资产,85130845.42,115208200.00,96625500.00,85427200.00,72769900.00,76752558.26
无形资产,78471993.14,88836200.00,91490700.00,95950400.00,102291800.00,118060211.81
其中：交易席位费,27994197.78,0,0,0,0,0
商誉,0,0,0,0,0,0
递延所得税资产,47796843.23,139517600.00,165355900.00,183053000.00,201254500.00,210868646.79
投资性房地产,0,0,0,0,0,0
其他资产,64032947.82,49577600.00,58717900.00,64614600.00,44575700.00,48317311.94
资产总计,37108620443.71,52592527800.00,45693697900.00,46510315100.00,47155052700.00,48311789831.51
短期借款,0,0,0,0,0,0
其中:质押借款,0,0,0,0,0,0
应付短期融资款,1500000000.00,0,1583830000.00,3637540000.00,2795330000.00,537716503.61
拆入资金,1582000000.00,0,0,1500000000.00,1300000000.00,1603141666.67
交易性金融负债,189238165.85,555440000.00,109594900.00,62150300.00,20965700.00,13949597.20
衍生金融负债,0,0,0,0,0,3797411.74
卖出回购金融资产款,5751489723.63,5211386500.00,6288395000.00,5550228500.00,1281168000.00,1613148343.70
代理买卖证券款,13106211287.24,20308574400.00,14062228500.00,11097430500.00,9517584300.00,14198435466.10
代理承销证券款,120000.00,20000.00,0,0,0,0
应付职工薪酬,285978716.43,678679100.00,601766900.00,522089200.00,452949100.00,571932595.03
应交税费,273510688.28,298271700.00,275814900.00,263775500.00,236214200.00,76385374.53
应付账款,288319351.32,525237300.00,318511700.00,346108400.00,259255400.00,281542391.54
应付利息,65549049.73,261785600.00,160486200.00,168366900.00,271049600.00,0
长期借款,2128988000.00,1590000000.00,0,0,0,0
应付债券款,1400000000.00,7200000000.00,6500000000.00,8300000000.00,11000000000.00,8678253972.67
递延所得税负债,18896683.89,13564900.00,15293300.00,0,0,0
预计负债,31500000.00,3107400.00,3107400.00,3107400.00,0,0
其他负债,1366386113.50,5280873700.00,3248419600.00,710803100.00,2502953300.00,2511267581.62
负债合计,29122246725.57,42583270300.00,34975904000.00,34935891400.00,35109348400.00,35573925568.91
股本,2500000000.00,2500000000.00,2500000000.00,2500000000.00,2500000000.00,2500000000.00
其他权益工具,0,0,0,0,0,0
资本公积金,1300000000.00,1300000000.00,1300000000.00,6141338500.00,6141338500.00,6141338487.13
减:库存股,0,0,0,0,0,0
其他综合收益,117332903.77,63326600.00,82862700.00,47400700.00,13250900.00,30830184.72
盈余公积金金,830675068.27,1070843300.00,1259208300.00,146257900.00,263035100.00,367750855.07
未分配利润,2097782391.55,3544439400.00,3856274100.00,791809000.00,963720200.00,1338573793.37
一般风险准备,1140583354.55,1530648200.00,1718710200.00,1944603300.00,2160901100.00,2354626938.98
交易风险准备,0,0,0,0,0,0
外币报表折算差额,0,0,0,0,0,0
归属于母公司所有者权益合计,7986373718.14,10009257500.00,10717055300.00,11571409300.00,12042245900.00,12733120259.27
少数股东权益,0,0,738700.00,3014300.00,3458500.00,4744003.33
所有者权益合计,7986373718.14,10009257500.00,10717793900.00,11574423600.00,12045704400.00,12737864262.60
负债及股东权益总计,37108620443.71,52592527800.00,45693697900.00,46510315100.00,47155052700.00,48311789831.51
