,20200930,20200630,20191231,20190630,20181231,20171231,20161231,19700101,
货币资金,220777391.53,0,320862869.72,88925081.60,210633032.55,226661668.74,138996027.32,0,
交易性金融资产,894000000.00,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,
应收票据及应收账款,341938410.52,0,345041319.46,309753339.89,219841257.20,196231249.03,196634610.94,0,
应收票据,22799180.82,0,30461436.70,12560295.00,24648189.34,5640730.00,5779896.10,0,
应收账款,319139229.70,0,314579882.76,297193044.89,195193067.86,190590519.03,190854714.84,0,
应收款项融资,0,0,0,0,0,0,0,0,
预付款项,29813735.29,0,3177016.94,27235991.57,11428400.94,15418815.49,7691244.04,0,
其他应收款(合计),34129192.62,0,26511432.94,33662114.42,43690350.43,23572448.35,25387257.03,0,
应收利息,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,
其他应收款,0,0,26511432.94,0,43690350.43,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,
存货,332358357.97,0,253215663.46,303284365.73,242952203.87,222535922.80,184359764.09,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,43475849.17,0,49233044.53,35262514.56,39767190.20,26137200.72,22298542.18,0,
待摊费用,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,
其他流动资产,11014.00,0,369773.07,1256104.31,602457.94,4000647.36,753960.66,0,
流动资产合计,1914492499.07,0,998411120.12,799379512.08,768914893.13,714557952.49,576121406.26,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,
长期应收款,39454972.28,0,38835672.70,50412884.86,50915873.48,16269405.80,10469416.72,0,
长期股权投资,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,
在建工程(合计),247186.48,0,0,0,0,0,0,0,
在建工程,0,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,
固定资产及清理(合计),130633694.65,0,132367597.17,126110143.43,117351305.53,78515862.07,63896087.46,0,
