,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,183079577.11,439194151.90,603069422.79,827753721.46,893426403.59,821087777.02
收到的税费返还,271045.57,5646437.43,12525880.17,11298392.74,4887920.37,2957316.60
收到的其他与经营活动有关的现金,3607338.90,49825791.64,43092220.17,117425855.03,125932611.57,325938703.80
经营活动现金流入小计,186957961.58,494666380.97,658687523.13,956477969.23,1024246935.53,1149983797.42
购买商品、接受劳务支付的现金,108640218.64,223055246.31,355965513.37,486569606.57,509328444.83,544104592.70
支付给职工以及为职工支付的现金,18222581.65,36225611.87,52394488.38,95689687.44,124949736.27,157115474.44
支付的各项税费,8902469.29,22018622.44,39456392.24,71892657.65,58835312.59,48993000.60
支付的其他与经营活动有关的现金,15446267.71,84530737.59,68950909.98,161163295.24,110764566.25,316328274.12
经营活动现金流出小计,151211537.29,365830218.21,516767303.97,815315246.90,803878059.94,1066541341.86
经营活动产生的现金流量净额,35746424.29,128836162.76,141920219.16,141162722.33,220368875.59,83442455.56
收回投资所收到的现金,0,29900000.00,5000000.00,25136172.60,0,0
取得投资收益所收到的现金,31068.49,194758.35,37739.73,212925.90,28023613.98,18156049.46
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,1709500.00,344679.00,106.00,15027.08
处置子公司及其他营业单位收到的现金净额,0,0,0,6161287.92,1992385.24,0
收到的其他与投资活动有关的现金,0,0,5000000.00,21000000.00,3228999000.00,2474000000.00
投资活动现金流入小计,31068.49,30094758.35,11747239.73,52855065.42,3259015105.22,2492171076.54
购建固定资产、无形资产和其他长期资产所支付的现金,62652734.70,68036166.16,85241759.13,269014381.20,371067447.14,714754735.97
投资所支付的现金,24437803.40,21500000.00,5600000.00,0,1970004.87,12000000.00
取得子公司及其他营业单位支付的现金净额,0,120393375.22,93744971.40,93895720.00,48045042.94,25000000.00
支付的其他与投资活动有关的现金,0,0,14818805.59,33500000.00,3982499000.00,1991000000.00
投资活动现金流出小计,87090538.10,209929541.38,199405536.12,396410101.20,4403581494.95,2742754735.97
投资活动产生的现金流量净额,-87059469.61,-179834783.03,-187658296.39,-343555035.78,-1144566389.73,-250583659.43
吸收投资收到的现金,5294435.00,165000000.00,193999986.09,119167.98,1066960197.44,0
其中：子公司吸收少数股东投资收到的现金,5294435.00,0,0,0,0,0
取得借款收到的现金,54186128.93,39300000.00,126500000.00,246328000.00,218505600.00,309143551.01
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,19384087.50,4500000.00,18518900.00,0,0
筹资活动现金流入小计,59480563.93,223684087.50,324999986.09,264966067.98,1285465797.44,309143551.01
偿还债务支付的现金,0,101124308.69,62495824.00,115940000.00,262408000.00,203065600.00
分配股利、利润或偿付利息所支付的现金,5706173.10,14046129.89,12563117.79,13201342.19,24517245.37,26688962.05
其中：子公司支付给少数股东的股利、利润,394350.00,0,0,0,0,0
支付其他与筹资活动有关的现金,17584087.50,1804435.14,1817734.24,0,12790000.00,40100000.00
筹资活动现金流出小计,23290260.60,116974873.72,76876676.03,129141342.19,299715245.37,269854562.05
