002178.SZ,延华智能,3.33,0.909,a股
002179.SZ,中航光电,73.99,4.065,a股
002180.SZ,纳思达,25.98,-2.66,a股
002181.SZ,粤传媒,4.24,0.952,a股
002183.SZ,怡亚通,4.31,0,a股
002182.SZ,云海金属,13.53,7.981,a股
002185.SZ,华天科技,13.81,0.877,a股
002184.SZ,海得控制,14.07,7.651,a股
002186.SZ,全聚德,10.1,0.698,a股
002189.SZ,中光学,21.95,-0.992,a股
002188.SZ,ST巴士,2.79,4.105,a股
002187.SZ,广百股份,8.41,-1.637,a股
002191.SZ,劲嘉股份,9.5,2.592,a股
002192.SZ,*ST融捷,37.59,5,a股
002194.SZ,武汉凡谷,13.07,-1.433,a股
002193.SZ,如意集团,6.81,0.74,a股
002195.SZ,二三四五,2.2,0.917,a股
002196.SZ,方正电机,7.43,0.951,a股
002198.SZ,嘉应制药,4.49,0.447,a股
002197.SZ,证通电子,7.6,1.74,a股
002200.SZ,ST云投,4.9,1.031,a股
002199.SZ,东晶电子,6.99,-0.851,a股
002203.SZ,海亮股份,7.68,1.053,a股
002202.SZ,金风科技,14.33,0.774,a股
002204.SZ,大连重工,3.92,1.031,a股
002207.SZ,准油股份,6.11,0.825,a股
002205.SZ,国统股份,7.39,2.925,a股
002206.SZ,海利得,4.04,2.279,a股
002209.SZ,达意隆,6.8,1.493,a股
002210.SZ,*ST飞马,2.29,-0.435,a股
002213.SZ,大为股份,14.36,0.56,a股
002212.SZ,天融信,19.28,2.499,a股
002211.SZ,宏达新材,5.88,1.379,a股
002214.SZ,大立科技,27.6,2.222,a股
002215.SZ,诺普信,5.81,0.519,a股
002216.SZ,三全食品,24.8,0.813,a股
002217.SZ,合力泰,3.88,-0.513,a股
002221.SZ,东华能源,10.1,2.642,a股
002219.SZ,*ST恒康,1.78,-1.111,a股
002218.SZ,拓日新能,5.54,5.725,a股
002224.SZ,三力士,5.73,0.35,a股
002223.SZ,鱼跃医疗,27.16,-0.184,a股
002228.SZ,合兴包装,4.22,0.238,a股
002225.SZ,濮耐股份,5.19,1.965,a股
002227.SZ,奥特迅,16.11,3.869,a股
002226.SZ,江南化工,7.04,-0.845,a股
002230.SZ,科大讯飞,38.12,-2.181,a股
002232.SZ,启明信息,11.31,-1.05,a股
002231.SZ,奥维通信,4.87,1.458,a股
002229.SZ,鸿博股份,6.81,-0.439,a股
002233.SZ,塔牌集团,12.67,0.556,a股
002234.SZ,民和股份,15.36,0.854,a股
002235.SZ,安妮股份,4.55,2.247,a股
002236.SZ,大华股份,18.8,2.788,a股
002237.SZ,恒邦股份,13.13,-0.152,a股
002238.SZ,天威视讯,7.26,0.833,a股
002239.SZ,奥特佳,4.92,0.82,a股
002241.SZ,歌尔股份,38.13,-3.566,a股
002243.SZ,通产丽星,10.95,-2.406,a股
002242.SZ,九阳股份,33.24,-2.35,a股
002246.SZ,北化股份,7.24,0.277,a股
002244.SZ,滨江集团,4.54,0.221,a股
002247.SZ,*ST聚力,1.66,1.22,a股
002245.SZ,蔚蓝锂芯,13.03,7.155,a股
002249.SZ,大洋电机,4.37,-0.456,a股
002251.SZ,步步高,8.47,0.356,a股
002248.SZ,华东数控,5.67,-0.526,a股
002250.SZ,联化科技,24.23,4.17,a股
002252.SZ,上海莱士,7.2,0.699,a股
002253.SZ,川大智胜,13.51,0.972,a股
002254.SZ,泰和新材,14.91,-0.467,a股
002255.SZ,*ST海陆,4.1,0.985,a股
002256.SZ,*ST兆新,1.1,0.917,a股
002258.SZ,利尔化学,20.96,0.528,a股
002259.SZ,*ST升达,3.36,-0.592,a股
002263.SZ,大东南,2.7,4.651,a股
002262.SZ,恩华药业,15.62,-1.202,a股
002260.SZ,*ST德奥,--,--,a股
002266.SZ,浙富控股,4.24,0.474,a股
002265.SZ,西仪股份,7.13,-0.972,a股
002264.SZ,新华都,4.29,1.418,a股
002268.SZ,卫士通,16.4,-0.183,a股
002271.SZ,东方雨虹,37.93,0.211,a股
002269.SZ,美邦服饰,1.58,1.936,a股
002270.SZ,华明装备,5.58,2.011,a股
002273.SZ,水晶光电,11.33,0.443,a股
002272.SZ,川润股份,5.77,0.698,a股
002274.SZ,华昌化工,4.89,1.875,a股
002278.SZ,神开股份,6.72,5,a股
002276.SZ,万马股份,8.09,2.276,a股
002282.SZ,博深股份,9.78,-0.61,a股
002279.SZ,久其软件,4.49,1.354,a股
002280.SZ,*ST联络,1.57,0,a股
002281.SZ,光迅科技,28.32,0.426,a股
002283.SZ,天润工业,5.53,-1.426,a股
002284.SZ,亚太股份,7.02,10.031,a股
002286.SZ,保龄宝,10,-1.088,a股
002289.SZ,ST宇顺,8.62,-0.116,a股
002285.SZ,世联行,4.53,0.667,a股
002287.SZ,奇正藏药,28.42,-0.351,a股
002290.SZ,ST禾盛,6.1,0.329,a股
002288.SZ,超华科技,7.73,1.711,a股
002291.SZ,星期六,16.7,7.465,a股
002292.SZ,奥飞娱乐,5.98,1.184,a股
002294.SZ,信立泰,29.17,5.803,a股
002295.SZ,精艺股份,6.95,2.206,a股
002296.SZ,辉煌科技,6.83,0.294,a股
002297.SZ,博云新材,7.44,1.225,a股
002299.SZ,圣农发展,26.72,2.769,a股
002300.SZ,太阳电缆,6.38,1.754,a股
002302.SZ,西部建设,8.62,1.174,a股
002301.SZ,齐心集团,12.76,-1.543,a股
002303.SZ,美盈森,4.06,1.247,a股
002304.SZ,洋河股份,219.3,0.274,a股
002305.SZ,南国置业,2.01,1.005,a股
002306.SZ,ST云网,2.73,0,a股
002309.SZ,中利集团,6.06,4.124,a股
002310.SZ,东方园林,4.32,-0.231,a股
002311.SZ,海大集团,66.07,7.764,a股
002312.SZ,三泰控股,5.72,1.599,a股
002313.SZ,日海智能,11.26,1.625,a股
002316.SZ,亚联发展,3.94,0.51,a股
002315.SZ,焦点科技,16,2.302,a股
002317.SZ,众生药业,11.38,-2.318,a股
002318.SZ,久立特材,10.88,-0.092,a股
002319.SZ,*ST乐通,6.97,-0.286,a股
002320.SZ,海峡股份,9.3,-1.899,a股
002321.SZ,华英农业,3.89,6.575,a股
002322.SZ,理工环科,11.26,-0.706,a股
002324.SZ,普利特,16.15,-0.554,a股
002323.SZ,*ST雅博,2.69,3.462,a股
002325.SZ,洪涛股份,2.6,0.775,a股
002326.SZ,永太科技,10.71,1.229,a股
002327.SZ,富安娜,7.35,-1.606,a股
002328.SZ,新朋股份,4.94,-0.604,a股
002329.SZ,皇氏集团,4.63,-2.114,a股
002330.SZ,得利斯,6.61,-0.751,a股
002332.SZ,仙琚制药,13.3,-0.15,a股
002331.SZ,皖通科技,10.62,0,a股
002333.SZ,ST罗普,5.06,-0.197,a股
002334.SZ,英威腾,5.33,2.698,a股
002336.SZ,ST人乐,3.9,2.362,a股
002337.SZ,赛象科技,3.13,2.623,a股
002339.SZ,积成电子,6.67,10.066,a股
002340.SZ,格林美,6.7,4.037,a股
002338.SZ,奥普光电,18.8,-1.674,a股
002341.SZ,新纶科技,3.49,0.576,a股
002342.SZ,巨力索具,3.6,-4,a股
002343.SZ,慈文传媒,6.07,0,a股
002344.SZ,海宁皮城,3.95,1.542,a股
002345.SZ,潮宏基,4.03,2.545,a股
002346.SZ,柘中股份,9.95,-0.201,a股
002347.SZ,泰尔股份,4.23,1.683,a股
002349.SZ,精华制药,5.02,1.619,a股
002348.SZ,高乐股份,2.12,1.923,a股
002350.SZ,北京科锐,6.19,1.977,a股
002351.SZ,漫步者,13.47,-2.744,a股
002353.SZ,杰瑞股份,33.91,1.164,a股
002352.SZ,顺丰控股,85.95,-0.279,a股
002356.SZ,*ST赫美,1.06,-0.935,a股
002354.SZ,*ST天娱,2.61,1.163,a股
002355.SZ,兴民智通,5.17,-6.51,a股
002357.SZ,富临运业,5.55,1.648,a股
002359.SZ,*ST北讯,--,--,a股
002360.SZ,同德化工,7.4,0.955,a股
002361.SZ,神剑股份,5.34,2.299,a股
002362.SZ,汉王科技,23.88,-0.417,a股
002364.SZ,中恒电气,8.37,0.12,a股
002363.SZ,隆基机械,6.79,-8.737,a股
002365.SZ,永安药业,9.73,-0.511,a股
002366.SZ,台海核电,3.41,2.402,a股
002367.SZ,康力电梯,9.98,0.201,a股
002368.SZ,太极股份,25.49,-2.337,a股
002369.SZ,卓翼科技,5.19,0.777,a股
002371.SZ,北方华创,172.79,-1.869,a股
002370.SZ,亚太药业,3.83,5.801,a股
002372.SZ,伟星新材,18.33,1.72,a股
002373.SZ,千方科技,18.35,1.269,a股
002374.SZ,丽鹏股份,2.34,2.183,a股
002376.SZ,新北洋,9.14,0.55,a股
002377.SZ,国创高新,3.83,-0.777,a股
002375.SZ,亚厦股份,7.27,0.276,a股
002378.SZ,章源钨业,5.95,6.25,a股
002379.SZ,宏创控股,2.95,3.509,a股
002382.SZ,蓝帆医疗,21.96,-3.217,a股
002386.SZ,天原集团,5.7,2.334,a股
002380.SZ,科远智慧,14.59,0.969,a股
002385.SZ,大北农,9.49,-1.146,a股
002381.SZ,双箭股份,8.49,0.951,a股
002387.SZ,维信诺,11.31,1.253,a股
002388.SZ,新亚制程,5.69,0.887,a股
002389.SZ,航天彩虹,32.69,4.274,a股
002391.SZ,长青股份,7.17,0.42,a股
002392.SZ,北京利尔,4.79,2.79,a股
002390.SZ,信邦制药,7.41,9.941,a股
002394.SZ,联发股份,9.84,0.204,a股
002393.SZ,力生制药,22.99,0.613,a股
002396.SZ,星网锐捷,22.56,-0.835,a股
002395.SZ,双象股份,14.47,0.069,a股
002399.SZ,海普瑞,17.09,0.117,a股
002397.SZ,梦洁股份,5.07,2.012,a股
002401.SZ,中远海科,11.76,1.642,a股
002402.SZ,和而泰,17.23,0.467,a股
002403.SZ,爱仕达,7.69,1.051,a股
002404.SZ,嘉欣丝绸,7.61,-0.653,a股
002409.SZ,雅克科技,59.71,-0.4,a股
002406.SZ,远东传动,6.65,0.911,a股
002407.SZ,多氟多,20.31,10.022,a股
002413.SZ,雷科防务,6.86,-1.01,a股
002408.SZ,齐翔腾达,8.46,2.298,a股
002410.SZ,广联达,72.76,-1.342,a股
002411.SZ,延安必康,5.37,0.187,a股
002412.SZ,汉森制药,6.64,0.151,a股
002415.SZ,海康威视,47.25,0.276,a股
002416.SZ,爱施德,8.16,0.99,a股
002418.SZ,*ST康盛,1.84,3.371,a股
002417.SZ,深南股份,6.94,2.967,a股
002419.SZ,天虹股份,7.92,-2.222,a股
002420.SZ,ST毅昌,3.94,1.285,a股
002421.SZ,达实智能,3.5,0.865,a股
002423.SZ,中粮资本,8.72,1.16,a股
002426.SZ,*ST胜利,2.14,4.902,a股
002424.SZ,贵州百灵,7.86,1.814,a股
002429.SZ,兆驰股份,5.74,-1.205,a股
002433.SZ,太安堂,4.09,0.739,a股
002428.SZ,云南锗业,12.74,3.915,a股
002430.SZ,杭氧股份,29.15,4.405,a股
002427.SZ,ST尤夫,4.46,1.827,a股
002432.SZ,九安医疗,9.43,-0.106,a股
002434.SZ,万里扬,8.23,-1.319,a股
002431.SZ,棕榈股份,3.16,0,a股
002436.SZ,兴森科技,9.62,-0.517,a股
002435.SZ,长江健康,3.98,-2.927,a股
002437.SZ,誉衡药业,3.03,-0.98,a股
002440.SZ,闰土股份,9.2,0.877,a股
002439.SZ,启明星辰,28.68,-0.898,a股
002438.SZ,江苏神通,13.05,0,a股
002441.SZ,众业达,8.18,3.283,a股
002442.SZ,龙星化工,4.37,1.865,a股
002443.SZ,金洲管道,6.48,0.31,a股
002444.SZ,巨星科技,28.92,7.91,a股
002446.SZ,盛路通信,6.4,-0.312,a股
002445.SZ,*ST中南,--,--,a股
002447.SZ,*ST晨鑫,2.23,-0.889,a股
002448.SZ,中原内配,5.43,2.068,a股
002449.SZ,国星光电,9.95,0.302,a股
002450.SZ,*ST康得,--,--,a股
002451.SZ,摩恩电气,7.21,1.407,a股
002452.SZ,长高集团,5.78,1.761,a股
002453.SZ,华软科技,6.59,3.78,a股
002454.SZ,松芝股份,6,3.27,a股
002455.SZ,百川股份,6.16,10,a股
002456.SZ,欧菲光,13.83,-1.566,a股
002458.SZ,益生股份,11.28,1.805,a股
002457.SZ,青龙管业,7.29,0.83,a股
002459.SZ,晶澳科技,46.8,2.542,a股
002461.SZ,珠江啤酒,10.66,-1.661,a股
002462.SZ,嘉事堂,14.15,0.355,a股
002463.SZ,沪电股份,18.29,1.274,a股
002464.SZ,众应互联,3.38,2.115,a股
002465.SZ,海格通信,10.69,-1.927,a股
002469.SZ,三维工程,6.04,2.547,a股
002470.SZ,*ST金正,1.13,4.63,a股
002467.SZ,二六三,5.54,1.28,a股
002472.SZ,双环传动,6.95,-0.43,a股
002471.SZ,中超控股,2.74,-1.083,a股
002473.SZ,ST圣莱,6,1.351,a股
002476.SZ,宝莫股份,4.44,5.714,a股
002475.SZ,立讯精密,56.56,1.489,a股
002474.SZ,榕基软件,6.1,1.329,a股
002478.SZ,常宝股份,4.39,1.152,a股
002480.SZ,新筑股份,4.72,1.288,a股
002481.SZ,双塔食品,14.49,0.069,a股
002483.SZ,润邦股份,5.42,-1.095,a股
002484.SZ,江海股份,10.98,0.274,a股
002485.SZ,希努尔,5.07,0.595,a股
002486.SZ,嘉麟杰,3.24,-1.22,a股
002488.SZ,金固股份,6.1,0.993,a股
002489.SZ,浙江永强,3.89,0,a股
002487.SZ,大金重工,9.87,1.335,a股
002490.SZ,山东墨龙,3.33,1.835,a股
002492.SZ,恒基达鑫,5.21,0.969,a股
002491.SZ,通鼎互联,4,1.266,a股
002493.SZ,荣盛石化,27.25,3.337,a股
002494.SZ,华斯股份,3.91,0.256,a股
002496.SZ,*ST辉丰,2.36,0.426,a股
002495.SZ,佳隆股份,2.5,0.807,a股
002499.SZ,*ST科林,6.07,5.017,a股
002497.SZ,雅化集团,20.8,7.051,a股
002498.SZ,汉缆股份,4.32,-0.461,a股
002500.SZ,山西证券,7.64,2.413,a股
002501.SZ,*ST利源,2.51,5.021,a股
002502.SZ,*ST鼎龙,2.8,-0.356,a股
002503.SZ,搜于特,2.32,-1.695,a股
002504.SZ,弘高创意,2.39,2.137,a股
002505.SZ,大康农业,2.55,-0.391,a股
002507.SZ,涪陵榨菜,40.7,0.049,a股
002506.SZ,协鑫集成,4.61,5.734,a股
002508.SZ,老板电器,40.15,2.215,a股
002510.SZ,天汽模,5.04,1.205,a股
002512.SZ,达华智能,3.79,-2.571,a股
002511.SZ,中顺洁柔,19.41,-0.767,a股
002513.SZ,*ST蓝丰,3.82,2.139,a股
002514.SZ,宝馨科技,3.99,7.258,a股
002517.SZ,恺英网络,4.54,0.221,a股
002516.SZ,旷达科技,3.56,-0.559,a股
002520.SZ,日发精机,6.17,1.647,a股
002519.SZ,银河电子,3.95,0.765,a股
002518.SZ,科士达,13.28,0,a股
002521.SZ,齐峰新材,5.4,1.313,a股
002523.SZ,天桥起重,2.47,2.49,a股
002524.SZ,光正眼科,13.95,-1.204,a股
002526.SZ,山东矿机,2.43,0.413,a股
002527.SZ,新时达,5.98,0.843,a股
002529.SZ,*ST海源,6.96,-5.048,a股
002530.SZ,金财互联,7.41,-1.854,a股
002531.SZ,天顺风能,9,3.806,a股
002534.SZ,杭锅股份,9.13,-1.404,a股
002533.SZ,金杯电工,5.39,2.083,a股
002535.SZ,*ST林重,1.49,4.196,a股
002538.SZ,司尔特,6.03,1.005,a股
002536.SZ,飞龙股份,5.42,1.308,a股
002537.SZ,海联金汇,7.14,-2.192,a股
002540.SZ,亚太科技,5.02,2.869,a股
002541.SZ,鸿路钢构,35.48,-3.166,a股
002543.SZ,万和电气,8.18,0.368,a股
002547.SZ,春兴精工,4.66,-0.427,a股
002545.SZ,东方铁塔,7.91,-0.877,a股
002544.SZ,杰赛科技,16.58,0,a股
002546.SZ,新联电子,4.12,1.478,a股
002548.SZ,金新农,8.17,-3.656,a股
002549.SZ,凯美特气,8.94,-1.758,a股
002553.SZ,南方轴承,9.64,-2.132,a股
002554.SZ,惠博普,2.7,10.204,a股
002555.SZ,三七互娱,28.07,-2.737,a股
002556.SZ,辉隆股份,8.3,3.234,a股
002558.SZ,巨人网络,17.03,0.769,a股
002557.SZ,洽洽食品,53.56,-0.539,a股
002560.SZ,通达股份,8.57,1.3,a股
002559.SZ,亚威股份,5.34,1.136,a股
002561.SZ,徐家汇,7.62,0.263,a股
002562.SZ,兄弟科技,5.34,0.376,a股
002563.SZ,森马服饰,8.98,1.012,a股
002564.SZ,天沃科技,4.48,10.074,a股
002565.SZ,顺灏股份,4.28,0.234,a股
002566.SZ,益盛药业,6.54,1.711,a股
002567.SZ,唐人神,8.04,-1.35,a股
002568.SZ,百润股份,96.01,0.188,a股
002569.SZ,ST步森,11.24,5.047,a股
002571.SZ,德力股份,10.44,-1.323,a股
002574.SZ,明牌珠宝,4.69,1.296,a股
002573.SZ,清新环境,5.31,1.143,a股
002572.SZ,索菲亚,24.97,1.835,a股
002575.SZ,*ST群兴,3.7,-0.804,a股
002576.SZ,通达动力,11.89,1.02,a股
002577.SZ,雷柏科技,11.56,0.434,a股
002579.SZ,中京电子,12.94,-1.07,a股
002578.SZ,闽发铝业,3.61,3.736,a股
002580.SZ,圣阳股份,6.18,3.345,a股
002581.SZ,未名医药,19.55,2.303,a股
002583.SZ,海能达,6.08,0.165,a股
002584.SZ,西陇科学,5.94,1.02,a股
002586.SZ,*ST围海,2.09,5.025,a股
002587.SZ,奥拓电子,5.3,-0.749,a股
002588.SZ,史丹利,5.37,-0.556,a股
002589.SZ,瑞康医药,5.31,0.568,a股
002590.SZ,万安科技,7,0.143,a股
002591.SZ,恒大高新,5.54,1.465,a股
002592.SZ,ST八菱,3.2,0,a股
002593.SZ,日上集团,3.72,1.362,a股
002594.SZ,比亚迪,185.22,1.213,a股
002595.SZ,豪迈科技,26.82,1.629,a股
002596.SZ,海南瑞泽,5.2,-2.072,a股
002597.SZ,金禾实业,33.22,-2.352,a股
002598.SZ,山东章鼓,6.14,1.32,a股
002599.SZ,盛通股份,3.87,0.52,a股
002601.SZ,龙蟒佰利,30.82,1.049,a股
002602.SZ,世纪华通,6.94,1.76,a股
002605.SZ,姚记科技,23.36,0.69,a股
002607.SZ,中公教育,37.6,1.348,a股
002603.SZ,以岭药业,25.11,0.682,a股
002608.SZ,江苏国信,7.4,2.778,a股
002606.SZ,大连电瓷,7.82,1.691,a股
002609.SZ,捷顺科技,9.12,2.472,a股
002610.SZ,爱康科技,2.93,10.15,a股
002611.SZ,东方精工,4.57,1.106,a股
002612.SZ,朗姿股份,20.56,2.8,a股
002613.SZ,北玻股份,4.44,9.901,a股
002615.SZ,哈尔斯,4.71,4.9,a股
002614.SZ,奥佳华,13.56,0.222,a股
002616.SZ,长青集团,7.66,1.055,a股
002617.SZ,露笑科技,8.3,1.966,a股
002620.SZ,瑞和股份,5.83,0.172,a股
002619.SZ,艾格拉斯,1.8,0.559,a股
002622.SZ,融钰集团,2.83,0.355,a股
002623.SZ,亚玛顿,43.28,2.317,a股
002624.SZ,完美世界,27.11,1.119,a股
002628.SZ,成都路桥,3.7,0.544,a股
002625.SZ,光启技术,20.11,-1.131,a股
002626.SZ,金达威,34.05,-0.322,a股
002627.SZ,宜昌交运,5.37,2.677,a股
002629.SZ,ST仁智,2.3,0.437,a股
002631.SZ,德尔未来,8.13,2.522,a股
002630.SZ,华西能源,2.86,2.878,a股
002632.SZ,道明光学,7.79,1.038,a股
002634.SZ,棒杰股份,6.4,9.966,a股
002636.SZ,金安国纪,9.27,1.98,a股
002633.SZ,申科股份,7.3,2.384,a股
002635.SZ,安洁科技,16.81,0.06,a股
002637.SZ,赞宇科技,12.87,2.55,a股
002638.SZ,*ST勤上,1.68,3.068,a股
002640.SZ,跨境通,5.1,2,a股
002639.SZ,雪人股份,6.9,4.704,a股
002643.SZ,万润股份,21.37,-0.605,a股
002642.SZ,荣联科技,4.42,0.683,a股
002641.SZ,永高股份,6.5,2.362,a股
002644.SZ,佛慈制药,7.12,-0.28,a股
002645.SZ,华宏科技,9.48,1.174,a股
002647.SZ,仁东控股,12.32,-5.304,a股
002646.SZ,青青稞酒,20.6,-9.926,a股
002649.SZ,博彦科技,8.92,-3.879,a股
002650.SZ,ST加加,6.1,-2.4,a股
002652.SZ,扬子新材,3.3,2.804,a股
002654.SZ,万润科技,3.86,1.579,a股
002648.SZ,卫星石化,26.81,4.522,a股
002653.SZ,海思科,17.97,0.955,a股
002657.SZ,中科金财,10.74,3.768,a股
002656.SZ,ST摩登,1.51,4.861,a股
002655.SZ,共达电声,7.32,-0.136,a股
002658.SZ,雪迪龙,6.37,0.791,a股
002659.SZ,凯文教育,5,-0.99,a股
002660.SZ,茂硕电源,7.85,2.883,a股
002663.SZ,普邦股份,1.94,2.646,a股
002665.SZ,首航高科,2.21,7.282,a股
002666.SZ,德联集团,5.25,-0.19,a股
002667.SZ,鞍重股份,6.98,-0.143,a股
002668.SZ,奥马电器,3.84,0.261,a股
002671.SZ,龙泉股份,4.23,1.683,a股
002669.SZ,康达新材,16.58,0.546,a股
002670.SZ,国盛金控,11.38,-1.13,a股
002676.SZ,顺威股份,3.24,0.621,a股
002674.SZ,兴业科技,11.07,10.04,a股
002675.SZ,东诚药业,20.9,2.001,a股
002672.SZ,东江环保,9.13,-0.761,a股
002679.SZ,福建金森,10.55,1.151,a股
002677.SZ,浙江美大,16.14,1.765,a股
002678.SZ,珠江钢琴,7.29,5.806,a股
002683.SZ,宏大爆破,36.85,-2.513,a股
002682.SZ,龙洲股份,4.06,1.754,a股
002681.SZ,*ST奋达,4.65,1.087,a股
002686.SZ,亿利达,7.01,3.24,a股
002687.SZ,乔治白,5.7,-0.175,a股
002688.SZ,金河生物,5.52,0,a股
002689.SZ,远大智能,3.22,0.94,a股
002690.SZ,美亚光电,45.08,0.873,a股
002691.SZ,冀凯股份,4.82,-2.231,a股
002692.SZ,ST远程,2.7,1.124,a股
002693.SZ,双成药业,4.35,1.399,a股
002694.SZ,顾地科技,2.63,0.766,a股
002695.SZ,煌上煌,23.25,2.423,a股
002696.SZ,百洋股份,6.51,-3.556,a股
002697.SZ,红旗连锁,6.69,0.602,a股
002698.SZ,博实股份,11.9,9.982,a股
002699.SZ,美盛文化,6.06,-9.955,a股
002700.SZ,ST浩源,4.06,2.525,a股
002701.SZ,奥瑞金,5.05,-0.395,a股
002702.SZ,海欣食品,8.41,-0.591,a股
002703.SZ,浙江世宝,5.61,-2.773,a股
002705.SZ,新宝股份,40.73,-2.162,a股
002706.SZ,良信股份,27.55,3.3,a股
002708.SZ,光洋股份,6.03,0.333,a股
002709.SZ,天赐材料,102.1,5.041,a股
002711.SZ,*ST欧浦,--,--,a股
002713.SZ,东易日盛,7.79,-2.503,a股
002712.SZ,思美传媒,4.98,0.201,a股
002714.SZ,牧原股份,74.33,-1.745,a股
002715.SZ,登云股份,17.05,3.522,a股
002716.SZ,*ST金贵,2.66,5.138,a股
002718.SZ,友邦吊顶,15.03,-0.53,a股
002717.SZ,岭南股份,3.71,-2.625,a股
002719.SZ,*ST麦趣,7.75,0.649,a股
002721.SZ,金一文化,3.18,1.923,a股
002722.SZ,金轮股份,11.54,1.406,a股
002723.SZ,金莱特,13.82,-0.072,a股
002724.SZ,海洋王,7.33,-0.543,a股
002726.SZ,龙大肉食,12.01,-2.437,a股
002725.SZ,跃岭股份,8.1,2.532,a股
002727.SZ,一心堂,33.54,0.479,a股
002728.SZ,特一药业,12.06,0.166,a股
002729.SZ,好利来,43.21,1.695,a股
002730.SZ,电光科技,8.85,-0.562,a股
002731.SZ,萃华珠宝,6.98,1.749,a股
002732.SZ,燕塘乳业,22.29,-3.297,a股
002734.SZ,利民股份,12.59,-0.396,a股
002733.SZ,雄韬股份,23.43,1.341,a股
002735.SZ,王子新材,36.22,0.332,a股
002741.SZ,光华科技,12.3,4.592,a股
002736.SZ,国信证券,13.6,5.101,a股
002740.SZ,爱迪尔,4.95,-1,a股
002737.SZ,葵花药业,14.67,0.48,a股
002738.SZ,中矿资源,29.31,5.091,a股
002745.SZ,木林森,13.95,0.941,a股
002743.SZ,富煌钢构,6.72,-0.885,a股
002742.SZ,三圣股份,6.45,-0.463,a股
002747.SZ,埃斯顿,29.94,0.302,a股
002746.SZ,仙坛股份,11.43,0.263,a股
002748.SZ,世龙实业,6.24,2.97,a股
002749.SZ,国光股份,11.04,0.091,a股
002750.SZ,龙津药业,8.51,-3.95,a股
002751.SZ,易尚展示,18.23,1.053,a股
002752.SZ,昇兴股份,6.25,-2.344,a股
002753.SZ,永东股份,8.17,-0.487,a股
002755.SZ,奥赛康,13.28,-0.075,a股
002756.SZ,永兴材料,50.55,3.205,a股
002757.SZ,南兴股份,14.66,0,a股
002758.SZ,华通医药,11.8,0.426,a股
002759.SZ,天际股份,17.16,10,a股
002760.SZ,凤形股份,17.17,0,a股
002762.SZ,金发拉比,5.78,1.761,a股
002763.SZ,汇洁股份,7.37,0.821,a股
002765.SZ,蓝黛科技,6.05,4.31,a股
002767.SZ,先锋电子,11.12,-0.358,a股
002768.SZ,国恩股份,30.72,-1.095,a股
002769.SZ,普路通,6.37,-1.087,a股
002770.SZ,ST科迪,1.87,5.056,a股
002771.SZ,真视通,10.71,-0.741,a股
002773.SZ,康弘药业,44.79,1.519,a股
002772.SZ,众兴菌业,9.12,-4,a股
002774.SZ,快意电梯,6.31,1.284,a股
002775.SZ,文科园林,4.85,0.414,a股
002776.SZ,柏堡龙,5.13,0,a股
002777.SZ,久远银海,22.04,-0.136,a股
002778.SZ,高科石化,24.82,-4.059,a股
002779.SZ,中坚科技,12.61,0.88,a股
002780.SZ,三夫户外,18.71,-1.005,a股
002781.SZ,奇信股份,--,--,a股
002782.SZ,可立克,13.05,0.772,a股
002783.SZ,凯龙股份,10.34,-5.311,a股
002785.SZ,万里石,15.3,2.823,a股
002787.SZ,华源控股,6.31,2.269,a股
002786.SZ,银宝山新,6.85,0,a股
002788.SZ,鹭燕医药,7.98,0.504,a股
002789.SZ,建艺集团,17.66,0.17,a股
002790.SZ,瑞尔特,5.8,1.576,a股
002791.SZ,坚朗五金,138,0,a股
002792.SZ,通宇通讯,17.38,0.462,a股
002793.SZ,罗欣药业,10.77,0.093,a股
002795.SZ,永和智控,9.95,2.896,a股
002797.SZ,第一创业,9.35,0.538,a股
002798.SZ,帝欧家居,18.61,5.439,a股
002799.SZ,环球印务,20.98,-1.595,a股
002800.SZ,天顺股份,19.09,1.489,a股
002801.SZ,微光股份,35.9,-0.719,a股
002802.SZ,洪汇新材,24.55,1.07,a股
002805.SZ,丰元股份,14.27,1.929,a股
002803.SZ,吉宏股份,29.72,-3.098,a股
002806.SZ,华锋股份,11,1.383,a股
002807.SZ,江阴银行,4.05,0,a股
002808.SZ,恒久科技,7.86,4.106,a股
002809.SZ,红墙股份,10.92,1.299,a股
002810.SZ,山东赫达,33.7,0.208,a股
002811.SZ,郑中设计,8.83,-1.009,a股
002813.SZ,路畅科技,20.33,7.282,a股
002815.SZ,崇达技术,14.54,0.762,a股
002816.SZ,和科达,22.56,0.044,a股
002817.SZ,黄山胶囊,14.09,-1.331,a股
002818.SZ,富森美,14.07,0.644,a股
002819.SZ,东方中科,33.42,-0.269,a股
002820.SZ,桂发祥,11.22,-2.52,a股
002822.SZ,中装建设,6.57,1.861,a股
002824.SZ,和胜股份,16.93,3.484,a股
002823.SZ,凯中精密,10.34,0.194,a股
002825.SZ,纳尔股份,14.46,-0.138,a股
002826.SZ,易明医药,9.83,0,a股
002827.SZ,高争民爆,10.58,0,a股
002828.SZ,贝肯能源,8.64,1.528,a股
002829.SZ,星网宇达,38.53,1.716,a股
002830.SZ,名雕股份,10.58,2.818,a股
002831.SZ,裕同科技,29.06,1.467,a股
002832.SZ,比音勒芬,16,2.367,a股
002835.SZ,同为股份,12.41,0.161,a股
002836.SZ,新宏泽,9.7,5.206,a股
