,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,4886102450.14,3453814256.65,3375166041.60,4422929775.19,5399279342.17,5725813062.10
营业收入,4886102450.14,3453814256.65,3375166041.60,4422929775.19,5399279342.17,5725813062.10
二、营业总成本,4906210909.36,4166231159.93,3628725077.51,4483672243.79,5222169806.40,5422436072.84
营业成本,4465970033.04,3587184609.90,2993988513.43,4085733898.21,4803424320.29,4983893960.71
营业税金及附加,13335585.04,14362627.34,20927736.96,19761661.08,24088299.15,34265416.97
销售费用,81934293.81,127485915.90,99520297.27,83526159.95,100943547.95,95271736.09
管理费用,237846742.36,234254078.08,279580746.09,180197412.13,181651522.42,196827161.63
财务费用,94907301.67,125869618.75,157493342.80,89338499.01,88725876.72,105535869.40
研发费用,0,0,0,0,5837596.06,6641928.04
资产减值损失,12216953.44,77074309.96,77214440.96,25114613.41,17498643.81,0
公允价值变动收益,0,0,0,0,0,0
投资收益,46837491.31,43234821.61,119850252.69,-575561.21,35276990.02,8499309.73
其中:对联营企业和合营企业的投资收益,0,0,-498674.55,-667347.92,-113486.52,-31425.38
汇兑收益,0,0,0,0,0,0
三、营业利润,26729032.09,-669182081.67,-133708783.22,-51531771.29,224373658.56,301057536.71
加:营业外收入,10579480.02,5102006.43,243685362.43,25789070.13,15399618.04,488818.39
减：营业外支出,5324455.64,4540551.26,9418761.37,4580930.02,13948172.58,6769368.78
其中：非流动资产处置损失,1866331.56,2087019.44,1985879.87,0,0,0
四、利润总额,31984056.47,-668620626.50,100557817.84,-30323631.18,225825104.02,294776986.32
减：所得税费用,-5908992.38,28227123.30,43796150.51,9683467.54,28822551.07,48210630.95
五、净利润,37893048.85,-696847749.80,56761667.33,-40007098.72,197002552.95,246566355.37
归属于母公司所有者的净利润,37893048.85,-696847749.80,48542597.11,-48638680.59,191643022.93,239970407.97
少数股东损益,0,0,8219070.22,8631581.87,5359530.02,6595947.40
基本每股收益(元/股),0.040000,-0.700000,0.050000,-0.050000,0.190000,0.240000
稀释每股收益(元/股),0.040000,-0.700000,0.050000,-0.050000,0.190000,0.240000
七、其他综合收益,0,0,0,0,0,0
八、综合收益总额,37893048.85,-696847749.80,56761667.33,-40007098.72,197002552.95,246566355.37
归属于母公司所有者的综合收益总额,37893048.85,-696847749.80,48542597.11,-48638680.59,191643022.93,239970407.97
归属于少数股东的综合收益总额,0,0,8219070.22,8631581.87,5359530.02,6595947.40
