,20141231,20141231,20151231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,186529524.50,186529524.50,181157274.88,181157274.88,189803140.64,228559194.83,286105570.99,311547812.06
营业收入,186529524.50,186529524.50,181157274.88,181157274.88,189803140.64,228559194.83,286105570.99,311547812.06
二、营业总成本,140905170.81,140905170.81,164190762.90,143990447.70,139986425.57,174233343.18,198984693.05,212676437.61
营业成本,100467035.54,100467035.54,95487515.47,95487515.47,95347215.65,122396842.58,146085028.67,146518740.48
营业税金及附加,2239242.02,2239242.02,2675954.83,2675954.83,3979198.79,4989946.88,6243428.67,5078574.39
销售费用,8003729.50,8003729.50,10687253.00,10687253.00,12306450.68,13019555.52,15364976.60,17467408.33
管理费用,33279590.38,33279590.38,50425892.34,30225577.14,13760634.88,15690441.38,16196603.55,25329490.71
财务费用,-838922.41,-838922.41,1848220.20,1848220.20,320890.03,4506263.49,-1281334.39,-442118.59
研发费用,0,0,0,0,14272035.54,13630293.33,16375989.95,18724342.29
资产减值损失,-2245504.22,-2245504.22,3065927.06,3065927.06,0,0,0,0
公允价值变动收益,0,0,0,0,0,0,0,0
投资收益,0,0,0,0,0,0,211712.60,162895.79
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,-1069234.12
汇兑收益,0,0,0,0,0,0,0,0
三、营业利润,45624353.69,45624353.69,16966511.98,37166827.18,33367221.45,51002063.84,81025067.38,98779547.26
加:营业外收入,813207.65,813207.65,13513506.03,12599082.20,26591988.42,31586437.24,38274526.43,46354110.69
减：营业外支出,3233021.80,3233021.80,4229360.13,4229360.13,5187188.21,5368847.66,5500067.21,5385063.98
其中：非流动资产处置损失,88177.97,88177.97,494112.76,494112.76,0,0,0,0
四、利润总额,43204539.54,43204539.54,26250657.88,45536549.25,54772021.66,77219653.42,113799526.60,139748593.97
减：所得税费用,5544758.40,5544758.40,6705341.58,6705341.58,8418994.80,11633573.43,15971149.50,19998370.72
五、净利润,37659781.14,37659781.14,19545316.30,38831207.67,46353026.86,65586079.99,97828377.10,119750223.25
归属于母公司所有者的净利润,37659781.14,37659781.14,19545316.30,38831207.67,46963433.22,65779061.06,96986038.12,118173427.66
少数股东损益,0,0,0,0,-610406.37,-192981.06,842338.98,1576795.59
基本每股收益(元/股),0,0,0.220000,0.430000,0.520000,0.730000,1.080000,1.310000
稀释每股收益(元/股),0,0,0.220000,0.430000,0.520000,0.730000,1.080000,1.310000
七、其他综合收益,0,0,-7744.39,-7744.39,-22496.08,44133.80,-17920.82,296140.77
八、综合收益总额,37659781.14,37659781.14,19537571.91,38823463.28,46330530.78,65630213.79,97810456.28,120046364.02
归属于母公司所有者的综合收益总额,37659781.14,37659781.14,19537571.91,38823463.28,46940937.14,65823194.86,96968117.30,118469568.43
归属于少数股东的综合收益总额,0,0,0,0,-610406.37,-192981.06,842338.98,1576795.59
