,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,7331881449.46,10077833438.49,13329094010.82,18844458053.78,23665688106.22,26149430652.42
营业收入,7331881449.46,10077833438.49,13329094010.82,18844458053.78,23665688106.22,26149430652.42
二、营业总成本,6412768155.44,8884801956.74,11905313751.65,16919172999.60,21581614670.44,22996746203.46
营业成本,4535434866.81,6326729830.19,8303330527.99,11639494423.21,14871181066.69,15396193940.44
营业税金及附加,61410782.50,78699315.28,85107746.06,141633153.19,192381330.58,182582118.36
销售费用,680836838.85,1142764719.85,1638140112.84,2416699706.00,3365380947.78,3952947275.82
管理费用,1077457344.32,1234368469.87,1831477357.29,2308406879.77,632968594.64,740880944.67
财务费用,-21729263.16,-90042378.12,-81887001.77,167431921.69,-123167962.74,-70077580.11
研发费用,0,0,0,0,2283872502.53,2794219504.28
资产减值损失,79357586.12,192281999.67,129145009.24,245506915.74,358998190.96,0
公允价值变动收益,894483.21,-5228415.65,2851456.00,0,-38602602.30,41855239.60
投资收益,7557419.64,14013463.97,6642772.49,-29510653.15,-79293077.01,-95569041.41
其中:对联营企业和合营企业的投资收益,-787545.47,715015.65,1658248.41,-37464812.35,-36049906.26,-115707007.32
汇兑收益,0,0,0,0,0,0
三、营业利润,927565196.87,1201816530.07,1433274487.66,2632265210.05,2700069991.57,3496880384.57
加:营业外收入,335651168.00,392283263.35,592089061.12,22631016.54,77197481.30,11479262.60
减：营业外支出,10372453.86,15852710.05,13026021.85,12688370.45,4112201.74,9796489.66
其中：非流动资产处置损失,120431.11,103234.97,652183.97,0,0,0
四、利润总额,1252843911.01,1578247083.37,2012337526.93,2642207856.14,2773155271.13,3498563157.51
减：所得税费用,108579382.61,197123573.47,202185238.62,265421510.04,178562590.79,337704672.97
五、净利润,1144264528.40,1381123509.90,1810152288.31,2376786346.10,2594592680.34,3160858484.54
归属于母公司所有者的净利润,1142678484.61,1372301211.87,1825199447.95,2378726820.22,2529426468.61,3188144692.55
少数股东损益,1586043.79,8822298.03,-15047159.64,-1940474.12,65166211.73,-27286208.01
基本每股收益(元/股),1.010000,1.200000,0.630000,0.820000,0.870000,1.100000
稀释每股收益(元/股),1.010000,1.180000,0.630000,0.820000,0.870000,1.100000
七、其他综合收益,-55011.41,-670492.91,3020626.04,4365067.32,3676975.37,1971193.29
八、综合收益总额,1144209516.99,1380453016.99,1813172914.35,2381151413.42,2598269655.71,3162829677.83
归属于母公司所有者的综合收益总额,1142623473.20,1371630718.96,1828220073.99,2383091887.54,2533103443.98,3190115804.37
归属于少数股东的综合收益总额,1586043.79,8822298.03,-15047159.64,-1940474.12,65166211.73,-27286126.54
