,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,18022318643.31,12541945511.81,14117933316.03,22460534835.33,36248213119.49,45511323230.80
营业收入,18022318643.31,12541945511.81,14117933316.03,22460534835.33,36248213119.49,45511323230.80
二、营业总成本,17993896697.54,13808311121.16,12860553058.05,17128760703.89,27536679783.69,40614864658.08
营业成本,17455207596.98,13104292625.03,12349669534.29,16599340673.88,25856954895.37,38900711196.00
营业税金及附加,60362204.26,28137303.40,82342326.55,187215483.09,299602866.34,194127354.33
销售费用,44069116.32,49089436.82,69844114.00,75585457.46,88220602.24,126347928.07
管理费用,175622387.16,187137269.73,208998652.46,197872834.99,411885091.54,417126696.91
财务费用,246820420.15,210988466.07,145001131.74,70185401.24,59735598.36,28980177.19
研发费用,0,0,0,0,819028649.42,947571305.58
资产减值损失,11814972.67,228666020.11,4697299.01,-1439146.77,1252080.42,0
公允价值变动收益,0,0,0,0,0,0
投资收益,9412240.14,-3145235.17,35736897.71,58777234.18,63939066.30,44740130.15
其中:对联营企业和合营企业的投资收益,9412240.14,-3693710.50,34556966.98,29324483.36,44107007.02,16029650.52
汇兑收益,0,0,0,0,0,0
三、营业利润,37834185.91,-1269510844.52,1293117155.69,5295813453.34,8685496742.54,4872407951.22
加:营业外收入,5636295.67,2993931.08,3485259.05,3372539.86,11606851.95,56541449.49
减：营业外支出,9115689.70,8137394.95,60571757.40,2440171.90,584570.01,14707936.19
其中：非流动资产处置损失,8886123.03,8137394.95,60568206.64,0,0,0
四、利润总额,34354791.88,-1274654308.39,1236030657.34,5296745821.30,8696519024.48,4914241464.52
减：所得税费用,2402086.44,-346017885.99,309495954.99,1307020491.16,2179297852.65,1228832903.43
五、净利润,31952705.44,-928636422.40,926534702.35,3989725330.14,6517221171.83,3685408561.09
归属于母公司所有者的净利润,31952705.44,-928636422.40,926534702.35,3989725330.14,6506886224.37,3673178443.26
少数股东损益,0,0,0,0,10334947.46,12230117.83
基本每股收益(元/股),0.060000,-1.740000,0.980000,2.900000,3.980000,1.500000
稀释每股收益(元/股),0.060000,-1.740000,0.980000,2.900000,3.980000,1.500000
七、其他综合收益,-30305206.05,-10146819.94,1575243.06,-1817427.00,-42765257.98,-10436850.36
八、综合收益总额,1647499.39,-938783242.34,928109945.41,3987907903.14,6474455913.85,3674971710.73
归属于母公司所有者的综合收益总额,1647499.39,-938783242.34,928109945.41,3987907903.14,6464120966.39,3662741592.90
归属于少数股东的综合收益总额,0,0,0,0,10334947.46,12230117.83
