,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
一、营业总收入,335845471.56,213234600.00,423454925.43,296850054.57,190242100.00,308911512.09,186802746.79,99555300.00,0,
营业收入,335845471.56,213234600.00,423454925.43,296850054.57,196781800.00,308911512.09,186802746.79,99555300.00,0,
二、营业总成本,229882894.75,0,303729503.59,219213550.40,143567000.00,241345862.48,137504245.64,77447300.00,0,
营业成本,171899767.24,0,233186691.89,161855318.67,106757800.00,188923811.90,99200362.32,52070400.00,0,
营业税金及附加,1980856.21,0,2718752.15,1799393.30,1304300.00,1823538.21,1307765.58,657600.00,0,
销售费用,2010758.87,0,2816178.09,2058109.03,1435800.00,1949467.96,922454.96,830400.00,0,
管理费用,33210743.64,0,36229163.04,32323280.71,19078600.00,27030480.89,22337364.22,14824800.00,0,
财务费用,-2039708.58,0,45599.08,294453.59,186300.00,127177.44,-149035.48,-180900.00,0,
研发费用,22820477.37,0,28733119.34,20882995.10,14804100.00,21491386.08,13885334.04,9244900.00,0,
资产减值损失,0,0,0,0,0,0,0,0,0,
公允价值变动收益,977576.27,0,0,232804.11,199100.00,0,0,0,0,
投资收益,3762397.05,0,2771368.46,1483081.89,825900.00,1918105.95,1086951.99,838800.00,0,
其中:对联营企业和合营企业的投资收益,1136732.61,0,0,0,0,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,
三、营业利润,109318200.89,74078300.00,131473402.24,85088043.16,56581400.00,72956925.12,51271147.58,22286400.00,0,
加:营业外收入,68679.51,0,776.88,776.88,0.00,50930.00,69656.90,1963300.00,0,
减：营业外支出,400627.64,0,556489.52,589139.85,456300.00,1359514.42,400257.06,170700.00,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,
四、利润总额,108986252.76,74044900.00,130917689.60,84499680.19,56125100.00,71648340.70,50940547.42,24079100.00,0,
减：所得税费用,14183094.89,0,16946270.65,10943849.24,5964800.00,8488946.92,6377761.22,3298600.00,0,
五、净利润,94803157.87,64133900.00,113971418.95,73555830.95,48703100.00,63159393.78,44562786.20,20780500.00,0,
归属于母公司所有者的净利润,92550143.06,62481000.00,109887031.04,70983809.57,46761800.00,60507604.73,44623958.26,20683200.00,0,
少数股东损益,2253014.81,0,4084387.91,2572021.38,1967000.00,2651789.05,-61172.06,97400.00,0,
基本每股收益(元/股),2.480000,0,3.050000,1.970000,1.070000,1.680000,1.240000,0,0,
稀释每股收益(元/股),2.480000,0,3.050000,1.970000,0,1.680000,1.240000,0,0,
七、其他综合收益,0,0,0,0,0,0,0,0,0,
八、综合收益总额,94803157.87,0,113971418.95,73555830.95,40518800.00,63159393.78,44562786.20,20780500.00,0,
归属于母公司所有者的综合收益总额,92550143.06,0,109887031.04,70983809.57,38551800.00,60507604.73,44623958.26,20683200.00,0,
归属于少数股东的综合收益总额,2253014.81,0,4084387.91,2572021.38,1967000.00,2651789.05,-61172.06,97400.00,0,
