,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,779935389.61,1864967858.90,1572321478.23,844451916.31,1099181470.36,1069661501.54
交易性金融资产,0,0,0,0,0,0
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,3920786215.07,4618377908.51,6328386542.24,7134771401.50
应收票据,91829148.43,198578079.59,56836928.72,69556476.55,343093096.53,20481214.20
应收账款,598826875.02,2845608251.77,3863949286.35,4548821431.96,5985293445.71,7114290187.30
应收款项融资,0,0,0,0,0,89399771.59
预付款项,179577346.51,41929850.42,123924291.81,127057958.14,39068175.12,139022541.09
其他应收款(合计),0,0,151273096.00,72825141.58,84915213.86,130247798.54
应收利息,0,0,0,0,0,0
应收股利,0,0,568000.00,222000.00,0,0
其他应收款,51587487.95,51931386.56,150705096.00,72603141.58,84915213.86,130247798.54
买入返售金融资产,0,0,0,0,0,0
存货,641651695.87,125097391.94,242822315.42,155239154.90,105544074.35,130762259.00
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,0,7744924.08,1995194579.31,966025098.77,524016232.71,70247850.54
流动资产合计,2343407943.39,5135857743.26,8006321975.84,6783977178.21,8181111708.64,8764113123.80
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,10482169.60,77410970.79,22495255.08,17382949.34,15327923.46,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,31669999.99,31669999.99,31669999.99,31669999.99,31669999.99
长期股权投资,1482414.81,0,0,0,0,0
投资性房地产,324887280.42,0,0,0,1807470.78,1762415.46
在建工程(合计),0,0,2205026395.48,2469856103.04,777707957.91,797780231.52
在建工程,28085594.46,2821900866.57,2205026395.48,2469856103.04,777707957.91,797780231.52
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,17365570164.93,20028523317.24,22981961260.78,25570979914.96
固定资产净额,455746793.81,12815146644.72,17365570164.93,20028523317.24,22981961260.78,25570979914.96
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,1421319.60,2457704.17,2860824.29,2779246.41
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,155019198.85,388883276.20,397436337.54,399472743.19,390526916.91,530112867.01
开发支出,0,0,286993.29,356790.29,0,0
商誉,0,0,0,0,0,0
长期待摊费用,2268235.22,74542703.31,106640905.31,125302343.83,163159986.99,221493731.62
递延所得税资产,2979859.84,14749818.85,14623432.65,17237705.22,24203155.74,24816480.30
其他非流动资产,0,1377051718.27,1616960029.23,1672037368.64,1649050236.97,1488608099.59
非流动资产合计,980951547.01,17601355998.70,21762130833.10,24764297024.95,26038275733.82,28685742841.53
资产总计,3324359490.40,22737213741.96,29768452808.94,31548274203.16,34219387442.46,37449855965.33
短期借款,420586680.64,1279800000.00,700000000.00,900000000.00,2000000000.00,2300878909.73
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,3637124004.94,2585394506.53,2646426358.77,2006222025.62
应付票据,1344369330.17,525401332.75,876674875.00,269656900.00,318668000.00,372672168.06
应付账款,472946674.57,2438861569.29,2760449129.94,2315737606.53,2327758358.77,1633549857.56
预收款项,113470281.73,24128202.19,1178624.89,21977610.74,80776234.87,19837139.70
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,8259830.62,739999.82,1692935.66,1799147.94,732759.87,780548.51
应交税费,25262721.34,81237873.30,48710049.41,29885405.62,57515157.03,46462352.72
其他应付款(合计),0,0,391073513.65,562036900.19,929845766.42,836632972.51
应付利息,0,17599004.75,17570395.41,20637330.74,21539870.81,0
应付股利,11728439.32,0,0,0,0,0
其他应付款,297372560.83,437048185.08,373503118.24,541399569.45,908305895.61,836632972.51
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,46000000.00,900078680.60,1096950968.86,1646014058.02,1716042695.61,1844450940.67
其他流动负债,0,0,0,0,0,0
流动负债合计,2739996519.22,5704894847.78,5876730097.41,5747107629.04,7431338972.57,7055264889.46
长期借款,27000000.00,8755798926.00,10471632342.41,12190604289.45,12487213003.50,15095313013.01
应付债券,0,0,0,0,0,500000000.00
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,77598069.46,0,0,0,0,0
长期应付款(合计),0,0,1339803474.90,821865980.28,891840518.20,754596345.48
长期应付款,0,1494665886.31,1339803474.90,821865980.28,891840518.20,754596345.48
专项应付款,1350000.00,0,0,0,0,0
预计非流动负债,0,0,0,0,0,77637436.42
递延所得税负债,660433.33,0,0,0,0,0
长期递延收益,0,563281001.09,559191036.38,539531822.20,534700415.66,500366305.88
其他非流动负债,0,0,0,0,0,0
非流动负债合计,106608502.79,10813745813.40,12370626853.69,13552002091.93,13913753937.36,16927913100.79
负债合计,2846605022.01,16518640661.18,18247356951.10,19299109720.97,21345092909.93,23983177990.25
实收资本(或股本),274630983.00,1001014342.00,1366862742.00,3007098032.00,3007098032.00,3007098032.00
资本公积,34426507.32,3748555198.79,8062710670.08,6693331408.34,6693331408.34,6693331408.34
减：库存股,0,0,0,0,0,0
其他综合收益,3742455.54,-5129409.20,-64682432.22,3872835.49,-1565421.69,-2752923.17
专项储备,0,1064508.97,2442034.78,4996635.04,1058875.40,2085056.05
盈余公积,62682592.59,0,63016854.35,64220266.22,99270964.05,135705174.42
一般风险准备,0,0,0,0,0,0
未分配利润,22619286.74,1276182645.12,1866415060.05,2325430885.79,2932983120.08,3494650586.69
归属于母公司股东权益合计,398101825.19,6021687285.68,11296764929.04,12098950062.88,12732176978.18,13330117334.33
少数股东权益,79652643.20,196885795.10,224330928.80,150214419.31,142117554.35,136560640.75
所有者权益(或股东权益)合计,477754468.39,6218573080.78,11521095857.84,12249164482.19,12874294532.53,13466677975.08
负债和所有者权益(或股东权益)总计,3324359490.40,22737213741.96,29768452808.94,31548274203.16,34219387442.46,37449855965.33
