,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1207179702.30,1267629195.49,2140846680.03,2772135813.82,3063440575.35,3265232815.43
营业收入,1207179702.30,1267629195.49,2140846680.03,2772135813.82,3063440575.35,3265232815.43
二、营业总成本,1195464309.54,1210148073.26,2047500881.01,2649741959.21,2931205405.60,3070147561.99
营业成本,1070231664.05,1096772657.89,1828620357.09,2416541483.27,2625661476.92,2683913248.19
营业税金及附加,1579412.27,4134299.56,8835607.08,10352242.85,9100562.73,10235960.65
销售费用,36618634.01,33547253.76,61734159.83,75792101.99,112370022.67,148522150.29
管理费用,59111125.58,72127189.65,128375388.74,106734752.93,106665209.00,120930535.27
财务费用,19361315.73,6333317.39,-2028373.92,31937405.50,42352103.24,57336622.68
研发费用,0,0,0,0,29340600.10,49209044.91
资产减值损失,8562157.90,-2766644.99,21963742.19,8383972.67,5715430.94,0
公允价值变动收益,0,0,0,0,-447056.75,0
投资收益,0,0,3544564.71,1402624.08,-123705.80,4745215.56
其中:对联营企业和合营企业的投资收益,0,0,0,0,-177382.90,5367749.99
汇兑收益,0,0,0,0,0,0
三、营业利润,11715392.76,57481122.23,96890363.73,131200390.26,141196579.38,203101357.13
加:营业外收入,18494479.72,23766575.98,20389452.65,24196871.87,13519669.90,11373911.63
减：营业外支出,1032501.89,2007091.16,2697556.25,2627960.34,3739348.10,3911976.15
其中：非流动资产处置损失,158130.55,142545.68,496635.60,0,0,0
四、利润总额,29177370.59,79240607.05,114582260.13,152769301.79,150976901.18,210563292.61
减：所得税费用,8504963.98,10873987.61,14689390.64,24112076.78,8551756.78,20709758.83
五、净利润,20672406.61,68366619.44,99892869.49,128657225.01,142425144.40,189853533.78
归属于母公司所有者的净利润,22381383.47,68862534.01,92474001.24,142829814.13,145283057.15,193572517.02
少数股东损益,-1708976.86,-495914.57,7418868.25,-14172589.12,-2857912.75,-3718983.24
基本每股收益(元/股),0.124600,0.383500,0.355800,0.391600,0.283300,0.376900
稀释每股收益(元/股),0.124600,0.383500,0.353800,0.389900,0.283300,0.376900
七、其他综合收益,-743486.99,273573.32,3414931.30,-4512568.91,-3752740.51,-639973.51
八、综合收益总额,19928919.62,68640192.76,103307800.79,124144656.10,138672403.89,189213560.27
归属于母公司所有者的综合收益总额,21637896.48,69136107.33,95888932.54,138317245.22,141530316.64,192932543.51
归属于少数股东的综合收益总额,-1708976.86,-495914.57,7418868.25,-14172589.12,-2857912.75,-3718983.24
