,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,14886143547.66,8088987117.16,10040256145.06,10684740403.81,11153158281.97,13022184279.29
营业收入,14886143547.66,8088987117.16,10040256145.06,10684740403.81,11153158281.97,13022184279.29
二、营业总成本,14886648233.39,8118539501.23,9980923843.52,10641051774.65,10392992523.16,12802427390.51
营业成本,14202490130.80,7524339306.76,9280847269.64,9835859315.54,9572652948.89,11855033287.86
营业税金及附加,20079041.55,18647850.54,43785871.34,54355324.74,60632506.03,49289356.30
销售费用,115103758.15,123150165.69,117839196.65,142211538.77,152450139.91,134828012.60
管理费用,310867952.55,281349524.93,377528926.99,395224235.50,302070442.02,326220851.63
财务费用,236248645.53,163807002.99,133576623.82,204826821.77,157741705.24,248686240.65
研发费用,0,0,0,0,130577263.64,188369641.47
资产减值损失,1858704.81,7245650.32,27345955.08,8574538.33,16867517.43,0
公允价值变动收益,0,307200.00,0,3253500.00,-3253500.00,0
投资收益,91024648.73,92739799.77,45816219.68,97344114.47,312095447.10,274425477.69
其中:对联营企业和合营企业的投资收益,91326792.36,91452169.77,45896469.68,90766114.47,313829447.10,274425477.69
汇兑收益,0,0,0,0,0,0
三、营业利润,90519963.00,63494615.70,105148521.22,152801235.52,1082983840.62,518237231.31
加:营业外收入,3321928.99,8180414.12,18350641.78,4721073.61,3771039.75,39140864.46
减：营业外支出,1198988.63,547551.89,7717213.52,3915217.94,6463493.73,6967438.86
其中：非流动资产处置损失,157578.74,131090.71,6559420.06,0,0,0
四、利润总额,92642903.36,71127477.93,115781949.48,153607091.19,1080291386.64,550410656.91
减：所得税费用,6547156.86,3026332.26,10139853.54,22825320.45,116547683.08,44441248.56
五、净利润,86095746.50,68101145.67,105642095.94,130781770.74,963743703.56,505969408.35
归属于母公司所有者的净利润,60530695.31,63129603.97,84888101.67,67120597.65,649514145.89,419149800.92
少数股东损益,25565051.19,4971541.70,20753994.27,63661173.09,314229557.67,86819607.43
基本每股收益(元/股),0.136900,0.142700,0.190000,0.150000,1.470000,0.730000
稀释每股收益(元/股),0.136900,0.142700,0.190000,0.150000,1.470000,0.730000
七、其他综合收益,0,0,0,0,0,0
八、综合收益总额,86095746.50,68101145.67,105642095.94,130781770.74,963743703.56,505969408.35
归属于母公司所有者的综合收益总额,60530695.31,63129603.97,84888101.67,67120597.65,649514145.89,419149800.92
归属于少数股东的综合收益总额,25565051.19,4971541.70,20753994.27,63661173.09,314229557.67,86819607.43
