,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,864670985.82,735213196.30,554760691.05,752320303.89,804271663.44,1079406128.92
营业收入,864670985.82,735213196.30,554760691.05,752320303.89,804271663.44,1079406128.92
二、营业总成本,810975191.60,704720995.05,738871758.19,842915840.71,985421133.35,1107899592.70
营业成本,607772456.06,546099285.55,442567718.10,612191397.70,703412786.35,860039042.98
营业税金及附加,4178927.56,2353893.32,8510057.28,4995315.41,6981312.87,5364598.15
销售费用,60102990.70,42093995.79,50335819.16,43187837.23,52389442.08,56244173.56
管理费用,106294550.96,74300666.69,92483987.79,110109011.13,80534177.90,85109192.81
财务费用,26807222.54,16986000.43,13138124.41,28765117.04,29583050.73,24115121.36
研发费用,0,0,0,0,26815265.38,77027463.84
资产减值损失,5819043.78,22887153.27,131836051.45,43667162.20,85705098.04,0
公允价值变动收益,0,0,0,0,-645561.40,28341.72
投资收益,0,0,-981173.99,2428672.34,213001752.57,-7561072.77
其中:对联营企业和合营企业的投资收益,0,0,0,2428672.34,3509901.29,-7561072.77
汇兑收益,0,0,0,0,0,0
三、营业利润,53695794.22,30492201.25,-185092241.13,-71081857.17,88113577.56,-45932235.19
加:营业外收入,13562928.64,21419838.15,30145544.70,644258.21,1404084.68,2853214.90
减：营业外支出,1750347.39,1195905.09,1049521.01,3467235.53,7827176.06,7710680.05
其中：非流动资产处置损失,241210.62,718333.19,79077.36,0,0,0
四、利润总额,65508375.47,50716134.31,-155996217.44,-73904834.49,81690486.18,-50789700.34
减：所得税费用,8896525.77,5181587.83,-17900766.94,17045966.61,26155141.17,-5489907.05
五、净利润,56611849.70,45534546.48,-138095450.50,-90950801.10,55535345.01,-45299793.29
归属于母公司所有者的净利润,55365585.44,44686833.41,-137379639.72,-87196701.84,62940904.16,-36307675.40
少数股东损益,1246264.26,847713.07,-715810.78,-3754099.26,-7405559.15,-8992117.89
基本每股收益(元/股),0.159000,0.126000,-0.387000,-0.246000,0.177000,-0.102000
稀释每股收益(元/股),0.159000,0.126000,-0.387000,-0.246000,0.177000,-0.102000
七、其他综合收益,0,0,0,0,0,0
八、综合收益总额,56611849.70,45534546.48,-138095450.50,-90950801.10,55535345.01,-45299793.29
归属于母公司所有者的综合收益总额,55365585.44,44686833.41,-137379639.72,-87196701.84,62940904.16,-36307675.40
归属于少数股东的综合收益总额,1246264.26,847713.07,-715810.78,-3754099.26,-7405559.15,-8992117.89
