,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,916903892.35,1024065450.63,1086059416.82,1240987227.75,1388338960.54,1544752374.83
营业收入,916903892.35,1024065450.63,1086059416.82,1240987227.75,1388338960.54,1544752374.83
二、营业总成本,822389869.64,908517432.31,960392595.17,1089597022.27,1209726311.51,1323425819.31
营业成本,618156426.60,676167509.19,714750264.01,757592114.26,853565058.36,950231893.54
营业税金及附加,5099544.89,7265687.99,10070766.50,12690002.91,17968436.38,14384913.48
销售费用,65782870.33,82414985.83,93824682.68,137297354.66,136733150.71,143246972.37
管理费用,130976905.15,132280276.00,144802301.54,185722936.74,141308162.26,158206231.81
财务费用,-1172653.44,-4726751.80,-7408035.61,-11729025.16,-11920329.83,-13401026.04
研发费用,0,0,0,0,64358495.67,70756834.15
资产减值损失,3546776.11,15115725.10,4352616.05,8023638.86,7713337.96,0
公允价值变动收益,0,0,0,0,0,0
投资收益,16377984.47,14890682.67,11362834.25,13720178.29,15548198.69,18905340.96
其中:对联营企业和合营企业的投资收益,16377984.47,14549410.49,11362834.25,13603917.97,15442507.49,18799649.76
汇兑收益,0,0,0,0,0,0
三、营业利润,110892007.18,130438700.99,137029655.90,174653834.69,197850758.20,242318690.62
加:营业外收入,5857256.11,3833104.18,11254312.03,1297297.88,316815.54,2531202.13
减：营业外支出,579879.23,1341176.42,683264.58,834943.96,934010.90,540042.71
其中：非流动资产处置损失,196483.40,1126197.15,170210.73,0,0,0
四、利润总额,116169384.06,132930628.75,147600703.35,175116188.61,197233562.84,244309850.04
减：所得税费用,14240008.49,17871161.27,24739458.43,24802537.21,19966223.67,24772600.05
五、净利润,101929375.57,115059467.48,122861244.92,150313651.40,177267339.17,219537249.99
归属于母公司所有者的净利润,87125077.50,100323076.71,103035054.44,129445459.12,156193588.99,212416459.45
少数股东损益,14804298.07,14736390.77,19826190.48,20868192.28,21073750.18,7120790.54
基本每股收益(元/股),0.450000,0.380000,0.260000,0.220000,0.260000,0.360000
稀释每股收益(元/股),0.450000,0.380000,0.260000,0.220000,0.260000,0.360000
七、其他综合收益,671498.61,-995060.52,138345.68,180000.00,47945.06,-177039.99
八、综合收益总额,102600874.18,114064406.96,122999590.60,150493651.40,177315284.23,219360210.00
归属于母公司所有者的综合收益总额,87796576.11,99328016.19,103173400.12,129625459.12,156241534.05,212239419.46
归属于少数股东的综合收益总额,14804298.07,14736390.77,19826190.48,20868192.28,21073750.18,7120790.54
