,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1086153433.63,1474339102.16,1612560471.81,1542429345.10,1478663128.23,1098217159.07
营业收入,1086153433.63,1474339102.16,1612560471.81,1542429345.10,1478663128.23,1098217159.07
二、营业总成本,997759966.68,1393059583.51,1528113637.54,1484146901.16,1442803038.68,985980898.73
营业成本,631273687.09,919511726.09,912261462.63,877020416.56,863367098.47,551074046.30
营业税金及附加,4516595.36,5947353.63,8676106.97,6675275.46,7992492.07,6538817.00
销售费用,169264668.81,230631498.32,289092385.02,274590587.52,208165543.00,194006515.61
管理费用,168061165.94,203493373.58,260325565.48,284032770.92,200185366.74,96358251.00
财务费用,17214601.24,21340785.53,37634582.63,23077302.62,35963355.82,43089376.26
研发费用,0,0,0,0,86127997.65,94913892.56
资产减值损失,7429248.24,12134846.36,20123534.81,18750548.08,41001184.93,0
公允价值变动收益,0,0,0,0.00,0.00,131839915.18
投资收益,84516926.25,5755041.59,16558508.45,7304721.77,30829279.82,-39739426.55
其中:对联营企业和合营企业的投资收益,17675211.81,1934320.65,1147011.96,3617457.88,-13551493.01,-52857675.07
汇兑收益,0,0,0,0.00,0.00,0
三、营业利润,172910393.20,87034560.24,101005342.72,110877937.73,102629084.56,6192738.21
加:营业外收入,23528325.04,51402534.14,54388771.31,3086092.12,2146294.32,594876.28
减：营业外支出,524126.75,1812817.90,3385475.84,2018856.40,2949918.39,737193.09
其中：非流动资产处置损失,127070.93,1124694.59,804064.89,0,0,0
四、利润总额,195914591.49,136624276.48,152008638.19,111945173.45,101825460.49,6050421.40
减：所得税费用,37294230.59,18871722.25,16096177.12,15824586.13,15314403.00,53209622.33
五、净利润,158620360.90,117752554.23,135912461.07,96120587.32,86511057.49,-47159200.93
归属于母公司所有者的净利润,153055517.37,101237343.11,106685504.52,86447799.33,101582978.65,92181843.11
少数股东损益,5564843.53,16515211.12,29226956.55,9672787.99,-15071921.16,-139341044.04
基本每股收益(元/股),0.280000,0.150000,0.150000,0.120000,0.130000,0.115600
稀释每股收益(元/股),0.280000,0.150000,0.150000,0.120000,0.130000,0.115600
七、其他综合收益,9567.99,0,2979205.00,-2297408.73,1788742.49,120040.66
八、综合收益总额,158629928.89,117752554.23,138891666.07,93823178.59,88299799.98,-47039160.27
归属于母公司所有者的综合收益总额,153065085.36,101237343.11,109664709.52,84404024.39,103131816.56,92235320.55
归属于少数股东的综合收益总额,5564843.53,16515211.12,29226956.55,9419154.20,-14832016.58,-139274480.82
