,20200930,20200630,20200331,20191231,20190630,20181231,20171231,20161231,20140930,20131231,20121231,20111231,19700101,
货币资金,545162984.01,30392317.73,0,85697777.75,75985952.12,74958811.03,73733263.12,96119937.39,29674300.00,30925000.00,53156400.00,22252500.00,0,
交易性金融资产,283318377.40,161078954.79,0,84876928.77,64270490.95,0,0,0,0,376600.00,8265900.00,484400.00,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,182455200.19,159198943.63,0,169425056.26,164911723.22,164978299.74,147969248.32,137682126.82,0,0,0,0,0,
应收票据,1033441.74,524680.20,0,0,190000.00,539000.00,188000.00,170000.00,2540000.00,0,0,0,0,
应收账款,181421758.45,158674263.43,0,169425056.26,164721723.22,164439299.74,147781248.32,137512126.82,111703300.00,101103000.00,61174300.00,54169200.00,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,
预付款项,7040574.37,7043826.54,0,2990575.59,3298116.85,3013388.34,1611626.47,3066129.75,10426700.00,14340800.00,9071900.00,2714300.00,0,
其他应收款(合计),2461718.97,1772736.75,0,1908605.83,2977504.81,2824638.61,3875142.08,3642933.19,0,0,0,0,0,
应收利息,0,0,0,0,0,266356.40,373685.53,123150.68,0,422800.00,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,0,0,0,2977504.81,0,0,3519782.51,4352500.00,4729500.00,6715500.00,12012500.00,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货,28563941.42,27626278.17,0,20543816.21,23929824.92,23640474.52,19097288.14,16105841.60,22729800.00,24853000.00,11988600.00,4857100.00,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,405553.82,351761.00,0,532504.03,2223322.20,59336136.73,60561183.21,10557635.72,24000.00,0,20000000.00,0,0,
流动资产合计,1049408350.18,387464818.61,347338000.00,365975264.44,337596935.07,328751748.97,306847751.34,267174604.47,181450700.00,176750700.00,170372500.00,96490100.00,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,7647000.00,147000.00,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,2809200.00,2952700.00,2432300.00,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),102233595.00,100517790.74,0,81192580.35,71361247.91,57440788.34,21727214.32,714193.00,0,0,0,0,0,
在建工程,0,0,0,0,71361247.91,0,0,714193.00,0,0,0,0,0,
