,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
一、营业总收入,756524810.64,466367300.00,920340442.85,662183766.10,426403200.00,807531935.03,672228920.16,590925294.36,0,
营业收入,756524810.64,466367300.00,920340442.85,662183766.10,426403200.00,807531935.03,672228920.16,590925294.36,0,
二、营业总成本,599850209.86,0,771050367.44,550893302.17,361964629.22,698731115.18,593014162.49,538123251.14,0,
营业成本,517043559.83,0,664875384.96,481634617.74,312621913.49,592933244.94,490532879.56,424574723.91,0,
营业税金及附加,4489612.25,0,7098856.73,5174726.86,3379227.93,6733880.17,6907854.19,4499993.31,0,
销售费用,19081056.02,0,23361813.92,17388906.50,11315322.78,24365808.70,19939590.57,16333622.23,0,
管理费用,46421184.83,0,61728486.52,43541018.06,29554095.45,59461807.45,53632897.43,65721006.77,0,
财务费用,5371706.57,0,-3212589.70,-5395136.07,-2700800.80,-1531712.22,5493800.65,10054234.74,0,
研发费用,7443090.36,0,15873524.07,8549169.08,7687696.82,14944857.38,13914149.70,13832104.60,0,
资产减值损失,0,0,0,0,0,1823228.76,2592990.39,3107565.58,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,
投资收益,2240120.03,0,914783.89,617633.49,669250.96,216310.25,-1002951.01,-886498.44,0,
其中:对联营企业和合营企业的投资收益,1506638.52,0,914783.89,617633.49,669250.96,216310.25,-1002951.01,-886498.44,0,
汇兑收益,0,0,0,0,0,0,0,0,0,
三、营业利润,170998325.79,466367300.00,161990610.92,116799543.06,67659849.82,119089660.07,97954551.43,51605013.73,0,
加:营业外收入,11183759.48,0,3270220.11,1032527.37,670879.31,547454.01,412713.39,35098810.99,0,
减：营业外支出,2508294.37,0,1321549.79,678671.85,450534.83,16837988.67,16233271.59,1750451.05,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,
四、利润总额,179673790.90,466367300.00,163939281.24,117153398.58,67880194.30,102799125.41,82133993.23,84953373.67,0,
减：所得税费用,29589740.51,0,29192766.37,21145443.19,11932167.20,17072277.16,13114583.56,16988235.21,0,
五、净利润,150084050.39,98918800.00,134746514.87,96007955.39,55276700.00,85726848.25,69019409.67,67965138.46,0,
归属于母公司所有者的净利润,144465031.67,95498300.00,128421615.31,91020079.52,52183400.00,79518598.30,63814636.71,64994787.92,0,
少数股东损益,5619018.72,0,6324899.56,4987875.87,3093313.26,6208249.95,5204772.96,2970350.54,0,
基本每股收益(元/股),1.393100,0,1.284200,0.910200,0.528500,0.795200,0.683400,0.906600,0,
稀释每股收益(元/股),1.393100,0,1.284200,0.910200,0.528500,0.795200,0.683400,0.906600,0,
七、其他综合收益,-2408263.36,0,2166301.11,3576602.57,559250.22,2944507.63,-3499616.10,3563913.66,0,
八、综合收益总额,147675787.03,0,136912815.98,99584557.96,56507277.32,88671355.88,65519793.57,71529052.12,0,
归属于母公司所有者的综合收益总额,142289391.07,0,130373931.07,94387052.35,0,82385821.90,60258415.33,0,0,
归属于少数股东的综合收益总额,5386395.96,0,6538884.91,5197505.61,0,6285533.98,5261378.24,0,0,
