,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,795613102.56,734709415.35,826202170.12,814176166.78,1029312558.64,1371124665.82
营业收入,798449123.31,734709415.35,826202170.12,814176166.78,1029312558.64,1371124665.82
二、营业总成本,704728884.55,631143242.56,695451810.67,689381092.47,896217684.44,1160981678.71
营业成本,597642271.59,509061725.82,550066206.77,529954028.54,688081887.81,886913779.66
营业税金及附加,4391891.24,5311136.43,7663224.51,7291908.73,8556355.81,9330880.41
销售费用,39861467.23,43651804.41,61117327.83,75745713.08,115956351.46,171827239.22
管理费用,57765062.81,40517364.92,44025413.14,43628850.13,47642041.53,53538540.07
财务费用,6607557.67,606242.78,-479726.54,7388024.09,-1331518.54,-2588997.27
研发费用,0,27820584.96,23718109.74,23079552.12,31612532.39,41960236.62
资产减值损失,1296654.76,4174383.24,9341255.22,2293015.78,5700033.98,0
公允价值变动收益,0,0,0,0,0,0
投资收益,1279955.03,485883.09,7779817.00,-68144.95,701495.27,9685932.22
其中:对联营企业和合营企业的投资收益,1279955.03,315182.30,710900.68,-1159118.05,575754.29,123302.44
汇兑收益,0,0,0,0,0,0
三、营业利润,92164173.04,103092601.70,137890130.75,135256096.54,150138713.42,235901902.16
加:营业外收入,9297027.22,7858428.00,16750874.18,9568651.27,9705860.30,10577579.34
减：营业外支出,1458804.17,740160.46,641141.47,899596.88,292713.55,253772.67
其中：非流动资产处置损失,302171.96,0,0,0,0,0
四、利润总额,100002396.09,110210869.24,153999863.46,143925150.93,159551860.17,246225708.83
减：所得税费用,15087584.97,16518386.17,23110322.82,22269148.63,22064717.93,33896362.94
五、净利润,84914811.12,93692483.07,130889540.64,121656002.30,137487142.24,212329345.89
归属于母公司所有者的净利润,85863756.11,95089850.27,130744038.90,121358212.61,137209942.00,212296685.71
少数股东损益,-948944.99,-1397367.20,145501.74,297789.69,277200.24,32660.18
基本每股收益(元/股),0.730000,0.810000,1.120000,1.040000,1.170000,1.390000
稀释每股收益(元/股),0.730000,0.810000,1.120000,1.040000,1.170000,1.390000
七、其他综合收益,-153045.12,-337210.94,0,0,0,0
八、综合收益总额,84761766.00,93355272.13,130889540.64,121656002.30,137487142.24,212329345.89
归属于母公司所有者的综合收益总额,85710710.99,94752639.33,130744038.90,121358212.61,137209942.00,212296685.71
归属于少数股东的综合收益总额,-948944.99,-1397367.20,145501.74,297789.69,277200.24,32660.18
