,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,201449125.58,22707036.61,410025980.82,354709149.31,218393951.16,235196425.27
收到的税费返还,90000.00,0,0,0,0,0
收到的其他与经营活动有关的现金,1715226.92,740696.47,14117907.18,12272119.98,9785084.01,5195973.40
经营活动现金流入小计,203254352.50,23447733.08,424143888.00,366981269.29,228179035.17,240392398.67
购买商品、接受劳务支付的现金,86254313.91,16084042.00,139154013.63,153264819.34,38333948.09,32267942.87
支付给职工以及为职工支付的现金,2372469.72,2857278.93,31422194.79,60114293.91,106769928.97,106622747.96
支付的各项税费,4140040.71,4169503.85,40189295.31,48428071.37,83877420.44,37182480.08
支付的其他与经营活动有关的现金,2189404.18,9354991.34,31427576.39,50638943.54,32428236.98,28112743.14
经营活动现金流出小计,94956228.52,32465816.12,242193080.12,312446128.16,261409534.48,204185914.05
经营活动产生的现金流量净额,108298123.98,-9018083.04,181950807.88,54535141.13,-33230499.31,36206484.62
收回投资所收到的现金,0,126150000.00,1093606722.96,1048300000.00,456100000.00,57230000.00
取得投资收益所收到的现金,0,403333.08,5799979.95,10758535.35,4919856.18,633877.12
处置固定资产、无形资产和其他长期资产所收回的现金净额,586951.44,8352.55,0,810000.00,42431.03,460000.00
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,255513.16
收到的其他与投资活动有关的现金,0,0,0,0,65752046.35,3060311.11
投资活动现金流入小计,586951.44,126561685.63,1099406702.91,1059868535.35,526814333.56,61639701.39
购建固定资产、无形资产和其他长期资产所支付的现金,13149405.83,3648.00,606563.21,9578149.11,2457475.90,903287.50
投资所支付的现金,0,130412507.94,1647772415.02,855472874.51,315110000.00,48020000.00
取得子公司及其他营业单位支付的现金净额,0,501221163.56,283451600.00,220097379.57,149593290.93,9338774.10
支付的其他与投资活动有关的现金,0,0,0,50000000.00,63000000.00,3000000.00
投资活动现金流出小计,13149405.83,631637319.50,1931830578.23,1135148403.19,530160766.83,61262061.60
投资活动产生的现金流量净额,-12562454.39,-505075633.87,-832423875.32,-75279867.84,-3346433.27,377639.79
吸收投资收到的现金,0,1510657992.35,6180000.00,0,903000.00,0
其中：子公司吸收少数股东投资收到的现金,0,0,6180000.00,0,903000.00,0
