,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1181490511.09,2113125660.27,2280809350.81,2517589726.51,2724487781.57,2813589129.95
营业收入,1181490511.09,2113125660.27,2280809350.81,2517589726.51,2724487781.57,2813589129.95
二、营业总成本,1066203608.42,1708481439.49,1891572182.11,2162812640.34,2405953267.58,2514499884.35
营业成本,911003002.11,1505914278.28,1671539667.90,1913797025.17,2150743218.81,2232489636.97
营业税金及附加,56912605.68,102308484.45,108963181.64,117396404.50,125919352.83,123587942.28
销售费用,31283062.70,34084910.00,43609473.39,68878400.51,64668596.38,100584547.90
管理费用,29962279.22,39773983.90,57691305.26,55309252.97,62326265.35,65041910.75
财务费用,35954321.64,21525419.81,8737829.69,7127463.45,2456361.07,-7204153.55
研发费用,0,0,0,0,0,0
资产减值损失,1088337.07,4874363.05,1030724.23,304093.74,-160526.86,0
公允价值变动收益,0,0,0,0,0,0
投资收益,4045883.20,17343760.18,14625597.81,18080800.48,42782439.68,30502788.57
其中:对联营企业和合营企业的投资收益,-138939.79,11250318.14,7259356.05,11652526.51,8420313.65,-946911.34
汇兑收益,0,0,0,0,0,0
三、营业利润,119332785.87,421987980.96,403862766.51,388438180.15,386762303.92,367526851.70
加:营业外收入,31142952.39,18546792.73,62027449.64,44575294.84,48063735.84,56195428.30
减：营业外支出,754373.65,1561010.51,793352.33,413552.66,11757357.97,15009414.04
其中：非流动资产处置损失,46722.82,491578.95,15375.07,0,0,0
四、利润总额,149721364.61,438973763.18,465096863.82,432599922.33,423068681.79,408712865.96
减：所得税费用,30900940.17,93854973.70,109078994.20,102059784.50,102381726.30,99201603.13
五、净利润,118820424.44,345118789.48,356017869.62,330540137.83,320686955.49,309511262.83
归属于母公司所有者的净利润,118523878.62,344371602.61,356017869.62,330540137.83,320686955.49,309511262.83
少数股东损益,296545.82,747186.87,0,0,0,0
基本每股收益(元/股),0,0.860000,0.890000,0.800000,0.710000,0.490000
稀释每股收益(元/股),0,0.860000,0.890000,0.800000,0.710000,0.490000
七、其他综合收益,0,0,0,0,0,0
八、综合收益总额,118820424.44,345118789.48,356017869.62,330540137.83,320686955.49,309511262.83
归属于母公司所有者的综合收益总额,118523878.62,344371602.61,356017869.62,330540137.83,320686955.49,309511262.83
归属于少数股东的综合收益总额,296545.82,747186.87,0,0,0,0
