,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,180239328.00,166982061.38,145834937.58,200300800.30,227448517.16,277670888.43
交易性金融资产,0,0,0,0,0,42719428.83
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,487117902.03,523652516.25,512065110.38,698801198.01
应收票据,25880219.64,22425416.06,34444749.32,25376671.62,23466462.64,12485640.66
应收账款,253636034.50,326879351.48,452673152.71,498275844.63,488598647.74,686315557.35
应收款项融资,0,0,0,0,0,14129452.22
预付款项,118894727.84,122946560.28,102612377.97,150004892.36,123849170.03,81777930.95
其他应收款(合计),0,0,30973904.30,21621875.46,52989624.24,48924455.30
应收利息,0,0,0,413818.50,659326.55,441862.99
应收股利,0,0,0,0,26520000.00,0
其他应收款,9931982.42,20071309.43,30973904.30,21208056.96,25810297.69,48482592.31
买入返售金融资产,0,0,0,0,0,0
存货,117635682.17,122814749.33,188355431.68,311616627.56,438927996.61,688566106.96
划分为持有待售的资产,0,0,0,0,0,0
一年内到期的非流动资产,114000.00,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,0,969945.88,5204286.73,255687909.55,390141248.88,36841575.33
流动资产合计,706331974.57,783089393.84,960098840.29,1462884621.48,1745421667.30,1889431036.03
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,2493000.00,7493000.00,7493000.00,7493000.00,7493000.00,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,0,0,0,63019283.53,514287089.73,75914913.81
投资性房地产,0,0,0,0,0,0
在建工程(合计),0,0,3320845.76,3794005.97,1506372.22,883335.30
在建工程,12654295.38,44261358.06,3320845.76,3794005.97,1506372.22,883335.30
工程物资,0,0,0,0,0,0
固定资产及清理(合计),0,0,409101212.80,417440159.44,270335527.89,563470422.28
固定资产净额,79063727.79,204016674.76,409101212.80,417440159.44,270335527.89,563470422.28
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,89903024.86,102034275.87,80029242.69,80176606.27,63776817.37,109231321.18
开发支出,0,0,0,0,0,0
商誉,0,129666128.13,129666128.13,129666128.13,0,623220458.70
长期待摊费用,506465.40,744679.22,6491934.95,12002753.42,9831481.11,7259461.95
递延所得税资产,4519501.39,11204893.96,14409769.66,16980433.43,22191299.09,27326814.98
其他非流动资产,40333187.05,123830271.50,7454998.53,811940.00,10240766.00,3895174.88
非流动资产合计,229473201.87,623251281.50,657967132.52,731384310.19,899662353.41,1433294903.08
资产总计,935805176.44,1406340675.34,1618065972.81,2194268931.67,2645084020.71,3322725939.11
