,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20171231,20161231,20131231,20121231,20111231,19700101,
货币资金,4629348119.46,4697807428.53,4420357901.81,5594684620.38,4706457611.04,5004983929.70,3234660894.27,3428055932.28,1952263028.21,3023867870.95,3032460101.30,2255064663.12,0,
交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,551899889.21,519298957.06,1317473735.95,389964466.74,304736753.41,369191074.10,208050191.22,356176811.31,410289095.49,0,0,0,0,
应收票据,550000.00,1372977.00,1550000.00,1600000.00,1150000.00,3590000.00,1250000.00,1100000.00,1100117.80,1820000.00,548800.00,1600000.00,0,
应收账款,551349889.21,517925980.06,1315923735.95,388364466.74,303586753.41,365601074.10,206800191.22,355076811.31,409188977.69,975151102.05,1341112310.56,236935316.44,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,
预付款项,14915040.10,12878452.40,15475352.15,9833328.81,8750049.70,13173855.74,13964152.39,15951927.44,11385098.25,81211098.81,15306035.51,39199285.43,0,
其他应收款(合计),266149580.41,254467198.03,314824615.98,307490394.84,586243092.88,669082979.46,1221283899.21,835588586.49,175464394.63,0,0,0,0,
应收利息,0,0,0,267780.82,10738826.84,7081235.61,90181.93,1640208.70,1532835.97,830568.08,196762.82,809069.38,0,
应收股利,0,55886020.46,0,0,14380863.77,80033135.67,0,1370000.00,0,0,0,0,0,
其他应收款,0,198581177.57,0,307222614.02,561123402.27,581968608.18,1221193717.28,832578377.79,173931558.66,125257330.02,111964854.97,118434322.22,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货,8248610012.48,7682793324.13,6907231979.61,6877105702.96,5819676273.88,6601481997.80,8947472974.41,8514377240.69,8355259489.44,10171188875.92,9231435598.30,10005051997.16,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,13021906.56,12535261.05,12066802.12,11615850.09,0,0,0,0,0,392512179.60,26571128.99,24346087.79,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,357677596.24,386389593.87,308027696.76,164979363.36,165896220.33,152685557.97,268580927.87,205266914.95,89074439.05,0,0,0,0,
流动资产合计,14574074510.45,14006385150.79,13772548114.93,13355673727.18,11945441230.93,13164863828.44,14029379531.35,13587360135.71,11317991523.75,15035839025.43,13759595592.45,12681440741.54,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,264000000.00,0,0,0,
可供出售金融资产,0,0,0,0,0,0,130240504.00,93160504.00,97160504.00,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期应收款,253255889.34,232373745.45,218520218.23,228651843.43,209776544.93,212733657.96,218320480.54,353686972.49,605000275.31,390132196.04,624349676.19,523500015.09,0,
长期股权投资,2861992302.98,2684199850.43,2802954642.41,2776069120.06,2652404841.90,2586333789.70,3458648220.79,3566662594.09,3359218798.97,2291315067.67,2219453523.14,2108549390.25,0,
投资性房地产,4329861808.60,4190499752.98,3809608934.22,3855182129.03,3905105277.72,2469517704.89,2415738767.82,2220832127.54,1979202430.09,2388690453.74,2356731426.25,2284129501.48,0,
在建工程(合计),752854424.88,675556529.64,1026187740.15,891098619.10,713222413.48,542722597.28,260943676.19,112827836.43,62108784.68,0,0,0,0,
在建工程,0,675556529.64,0,891098619.10,0,0,0,0,0,65807121.23,225648073.65,208837410.29,0,
工程物资,0,0,0,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),1488633792.52,1498748734.62,1269692903.15,1188220347.30,1199397297.65,1279081740.21,1324679080.88,1465784440.99,1479275800.10,0,0,0,0,
固定资产净额,0,1498748734.62,0,1188220347.30,1199397297.65,1279081740.21,1324679080.88,1465784440.99,1479275800.10,1481426296.71,1235686665.80,981700278.58,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
无形资产,172479592.61,173402875.71,181572372.53,160368352.56,160924014.16,175624519.94,182230374.52,227458726.96,232190517.05,147347812.33,228923633.68,187228065.69,0,
开发支出,0,0,0,0,0,0,0,0,0,0,0,0,0,
商誉,77263955.66,77263955.67,141986410.58,13698676.52,13698676.52,0,0,0,0,857599.96,857599.96,3117535.45,0,
长期待摊费用,2216329.07,2270071.27,1985662.91,1742797.53,1883388.12,1998865.02,2397923.61,2012805.57,8434445.11,13100225.46,16917675.60,13288486.06,0,
递延所得税资产,367465173.36,368992290.15,384155384.71,365795139.61,400868068.53,458423872.36,504572412.01,544994548.02,519688235.34,426051451.65,315949327.45,318086184.20,0,
其他非流动资产,5547881.77,12660595.11,36214263.05,43305463.05,6359944.50,10008783.00,11987983.00,3541383.00,0,0,0,0,0,
非流动资产合计,10692725882.50,10159343532.74,10122965038.67,9774218994.92,9516998687.76,7989301425.90,8509759423.36,8590961939.09,8342279790.65,7204728224.79,7224517601.72,6628436867.09,0,
