,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,20131231,20121231,20111231,19700101,
一、营业总收入,2502577615.09,1812141487.34,1365124501.13,5310784512.40,4530676051.66,3595979595.66,2656925284.20,3458785165.46,2797575239.00,4045695202.34,6507446383.92,5285040130.10,5549482062.76,4049385619.50,0,
营业收入,2502577615.09,1812141487.34,1365124501.13,5310784512.40,4530676051.66,3595979595.66,2656925284.20,3458785165.46,2797575239.00,4045695202.34,6507446383.92,5285040130.10,5549482062.76,4049385619.50,0,
二、营业总成本,1152587348.61,712563253.04,360936466.64,4179234919.10,3421131525.72,2625361666.24,1742440261.40,2495723437.21,1977528246.36,3230429952.98,5600618514.44,4658755448.51,4725447579.31,3342538321.23,0,
营业成本,889000208.84,538216492.15,279651977.29,3380217850.45,2700957240.48,1997408106.70,1397037207.11,2028960630.26,1636375879.82,2628938265.82,4548903383.46,3570078154.52,3399526862.53,2531390327.40,0,
营业税金及附加,77441609.09,51069004.73,28787700.03,456321035.19,444664323.31,429134121.68,250814524.42,140353570.57,113787603.70,234940737.94,547952399.23,446746236.80,668358331.47,319479319.34,0,
销售费用,5314501.73,3196815.12,1615274.18,95327500.23,89178635.58,76835105.01,37651758.61,66504663.07,43525079.21,80145902.16,95192698.97,96603899.48,98294072.21,58045118.88,0,
管理费用,170824377.75,107025825.51,56999275.18,243100250.96,181864129.26,117241255.80,55526360.93,234692309.96,158978300.05,226537269.41,216828828.60,202654340.63,216924602.41,156292948.73,0,
财务费用,7942961.39,11297815.25,-6210465.35,801254.41,4467197.09,4743077.05,1410410.33,25212263.35,24861383.58,59867777.65,191741204.18,156061769.13,241280285.33,235032377.99,0,
研发费用,2063689.81,1757300.28,92705.31,3467027.86,0,0,0,0,0,0,0,0,0,0,0,
资产减值损失,0,0,0,0,0,0,0,0,0,0,0,186611047.95,101063425.36,42298228.89,0,
公允价值变动收益,-16711375.02,-16711375.02,0,-9624785.33,-4583071.81,-5085396.52,19526567.02,0,0,0,0,0,0,0,0,
投资收益,169591385.34,97330580.28,37687355.62,787569709.69,722060841.64,668906230.95,262619325.49,506257655.96,361884344.60,585040627.21,320318980.52,233903095.07,191410477.96,135147708.37,0,
其中:对联营企业和合营企业的投资收益,155938356.77,87693684.32,0,402541968.52,338902583.25,295618809.42,0,441526423.12,332895073.06,533672905.52,217425340.11,196330317.38,167134852.65,122190243.85,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,1541927886.77,1212532536.68,1057182289.88,1900281387.13,1807187999.06,1603831101.04,1190658400.12,1553338174.65,1234054552.83,1468557231.37,1056673370.08,860187776.66,1015444961.41,841995006.64,0,
加:营业外收入,5260286.91,2433087.42,713051.38,3180719.73,2350776.17,1806726.10,688679.56,189082937.09,146646854.38,37636660.02,52546697.26,17355982.51,17608072.11,21903723.30,0,
减：营业外支出,1995396.71,1091452.55,488481.88,2583301.68,1510694.86,1203202.60,576684.19,1799990.43,1493844.14,643485.82,10886948.57,3299052.71,2448474.32,1381415.13,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,68163.42,714573.19,148425.23,0,
四、利润总额,1545192776.97,1213874171.55,1057406859.38,1900878805.18,1808028080.37,1604434624.54,1190770395.49,1740621121.31,1379207563.07,1505550405.57,1098333118.77,874244706.46,1030604559.20,862517314.81,0,
减：所得税费用,332134159.28,275564344.78,250254801.39,356458855.12,307312433.77,240511698.11,244662121.71,305999560.49,255874736.75,229080173.40,193190431.71,219588388.44,257206612.09,195774492.04,0,
五、净利润,1213058617.69,938309826.77,807152057.99,1544419950.06,1500715646.60,1363922926.43,946108273.78,1434621560.82,1123332826.32,1276470232.17,905142687.06,654656318.02,773397947.11,666742822.77,0,
归属于母公司所有者的净利润,957398511.57,802248721.09,720456269.77,1083512752.70,1057824254.99,978245349.91,606796123.44,978159205.31,767500891.90,823687060.98,603746957.72,531756220.18,631282202.10,561265604.19,0,
少数股东损益,255660106.12,136061105.68,86695788.22,460907197.36,442891391.61,385677576.52,339312150.34,456462355.51,355831934.42,452783171.19,301395729.34,122900097.84,142115745.01,105477218.58,0,
基本每股收益(元/股),0.640000,0.540000,0.480000,0.800000,0.780000,0.730000,0.450000,0.730000,0.570000,0.610000,0.450000,0.390000,0.470000,0.420000,0,
稀释每股收益(元/股),0.640000,0.540000,0.480000,0.800000,0.780000,0.730000,0.450000,0.730000,0.570000,0.610000,0.450000,0.390000,0.470000,0.420000,0,
七、其他综合收益,-110228.46,-1293012.04,-73748.58,145987.71,-237949.55,-1281799.92,55122.54,-87247.21,149881.08,365681.53,452881.17,-2560592.81,1125644.28,-16971358.95,0,
八、综合收益总额,1212948389.23,937016814.73,807078309.41,1544565937.77,1500477697.05,1362641126.51,946163396.32,1434534313.61,1123482707.40,1276835913.70,905595568.23,652095725.21,774523591.39,649771463.82,0,
归属于母公司所有者的综合收益总额,957288283.11,800955709.05,720382521.19,1083658740.41,1057586305.44,976963549.99,606851245.98,978071958.10,767650772.98,824052742.51,604199838.89,529195627.37,632407846.38,544294245.24,0,
归属于少数股东的综合收益总额,255660106.12,136061105.68,86695788.22,460907197.36,442891391.61,385677576.52,339312150.34,456462355.51,355831934.42,452783171.19,301395729.34,122900097.84,142115745.01,105477218.58,0,
