,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,704405482.04,877744694.29,285903018.40,1200613096.84,1787994691.32,1505032201.19
交易性金融资产,2500000.00,0,0,0,0,688494063.89
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,0,46352064.48,370842419.49,67566216.83,40354716.36
应收票据,0,0,0,0,0,0
应收账款,44119987.65,40006087.83,46352064.48,370842419.49,67566216.83,40354716.36
应收款项融资,0,0,0,0,0,20000000.00
预付款项,13828513.14,7162501.50,9499496.79,13853907.33,24607791.09,41616774.56
其他应收款(合计),0,0,24820184.91,24557687.22,32218191.82,76598146.30
应收利息,0,1007452.00,631648.00,1325669.00,8742826.39,9038609.58
应收股利,0,0,0,0,0,0
其他应收款,45170773.84,46241437.07,24188536.91,23232018.22,23475365.43,67559536.72
买入返售金融资产,0,0,0,0,0,0
存货,478459966.61,206383342.85,714054711.37,1175343507.57,1683574909.50,2491032982.29
划分为持有待售的资产,1025401.83,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,110022222.76,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,632938.40,2181355.20,4661910.30,3969400.76,275924996.58,440498912.58
流动资产合计,1290143063.51,1180726870.74,1085291386.25,2789180019.21,3981909019.90,5303627797.17
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,1000000.00,39607272.00,1000000.00,1000000.00,7784284.72,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,1660320.08,1736979.96,42112028.60,18818508.02,18299497.91,965485.45
投资性房地产,20080485.58,29421469.78,27642632.74,25863795.70,25232049.43,23285518.39
在建工程(合计),0,0,207726667.44,13497201.22,5541835.74,37348111.58
在建工程,94599416.99,105316309.87,207726667.44,13497201.22,5541835.74,37348111.58
工程物资,10442.00,0,0,0,0,0
固定资产及清理(合计),0,0,352558111.59,623475592.30,653005438.43,505784189.04
固定资产净额,363863379.71,339216703.59,352558111.59,623475592.30,653005438.43,505784189.04
固定资产清理,75888.38,0,0,0,0,0
生产性生物资产,15356436.97,14035666.71,15040846.23,13870481.97,15216090.36,11856376.17
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,139366823.53,127700736.56,116128102.67,106788804.74,101518350.09,46033455.73
开发支出,0,0,0,0,0,0
商誉,0,0,398595.33,398595.33,0.00,0
长期待摊费用,11741656.00,30742825.40,34461787.65,31100768.98,27686478.32,35168648.15
递延所得税资产,25477502.47,52355253.97,57610752.72,158361265.15,223200225.49,475336977.37
其他非流动资产,19563334.00,19941186.50,19765962.47,26244331.19,123110807.36,25802756.60
非流动资产合计,692795685.71,760074404.34,874445487.44,1019419344.60,1200595057.85,1168365803.20
资产总计,1982938749.22,1940801275.08,1959736873.69,3808599363.81,5182504077.75,6471993600.37
短期借款,157164319.86,95902240.00,127495684.54,206295463.99,124210000.00,43000000.00
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,0,207350909.23,408387167.43,383551382.23,657691464.59
应付票据,0,0,0,0,0,0
应付账款,277496074.77,243989628.80,207350909.23,408387167.43,383551382.23,657691464.59
预收款项,268772068.50,28885350.43,31688940.21,71521467.31,2026055926.07,1070649380.88
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,91058420.00,72073478.73,33873068.80,84009007.93,53726043.03,109879049.33
应交税费,231272170.10,180377523.12,170161102.62,289359495.84,115736920.60,579175525.33
其他应付款(合计),0,0,399338020.61,752155675.74,794499043.77,1441420216.03
应付利息,33738730.49,34637193.71,35819149.89,35808209.35,36266161.60,36260963.39
应付股利,6136861.04,16132424.82,22563076.54,27979003.22,36490382.46,10648240.28
其他应付款,241924416.81,341026394.94,340955794.18,688368463.17,721742499.71,1394511012.36
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,26675000.00,2458332.00,0,26196729.97,228606219.45,0
其他流动负债,0,62802115.21,54070667.49,59618823.90,56196000.25,62141293.40
流动负债合计,1341502250.62,1078284681.76,1023978393.50,1897543832.11,3782581535.40,3963956929.56
长期借款,2356127.18,12382.18,45377991.03,559778391.64,0.00,0
应付债券,0,0,0,0,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,0,0,0,0,0,0
长期应付款(合计),0,0,5170999.21,1895864.00,0.00,0
长期应付款,5031376.83,5033687.81,5170999.21,1895864.00,0,0
专项应付款,0,0,0,0,0,0
预计非流动负债,0,0,1629455.27,30506499.28,0.00,0
递延所得税负债,0,27011976.42,24799056.47,146194790.77,143322297.28,119563850.02
长期递延收益,23045562.40,21780033.15,26394079.05,25307854.33,24893653.44,2919120.07
其他非流动负债,6332741.29,6332741.29,6326741.29,6325741.29,6325741.29,7819741.29
非流动负债合计,36765807.70,60170820.85,109698322.32,770009141.31,174541692.01,130302711.38
负债合计,1378268058.32,1138455502.61,1133676715.82,2667552973.42,3957123227.41,4094259640.94
实收资本(或股本),390768671.00,390768671.00,390768671.00,390768671.00,390768671.00,402491731.00
资本公积,42698533.12,44068533.12,44068533.12,44081453.10,46058771.13,42165327.20
减：库存股,0,0,0,0,0,0
其他综合收益,10195314.97,-88605.81,6711010.04,8668932.74,7319126.52,-2500714.35
专项储备,1835226.35,2675855.03,3380667.27,3757706.74,3692616.94,0
盈余公积,921230.05,14342564.26,15574878.48,49105784.79,60047945.31,181706045.22
一般风险准备,0,0,0,0,0,0
未分配利润,70906788.48,265256890.26,269985392.45,513216817.06,507370999.91,1510984158.43
归属于母公司股东权益合计,517325763.97,717023907.86,730489152.36,1009599365.43,1015258130.81,2134846547.50
少数股东权益,87344926.93,85321864.61,95571005.51,131447024.96,210122719.53,242887411.93
所有者权益(或股东权益)合计,604670690.90,802345772.47,826060157.87,1141046390.39,1225380850.34,2377733959.43
负债和所有者权益(或股东权益)总计,1982938749.22,1940801275.08,1959736873.69,3808599363.81,5182504077.75,6471993600.37
