,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,19700101,
一、营业总收入,1764781824.74,945052200.22,403073895.75,2357733386.83,1706301327.11,1128830971.77,561610200.00,2369069435.42,1634421108.10,1018297077.69,553319500.00,1690487574.44,1149533183.35,0,
营业收入,1764781824.74,945052200.22,403073895.75,2357733386.83,1706301327.11,1128830971.77,561610200.00,2369069435.42,1634421108.10,1018297077.69,553319500.00,1690487574.44,1149533183.35,0,
二、营业总成本,1761168164.39,1002911339.51,433321575.51,2165489412.59,1562391168.38,1017416826.18,0,2085505207.79,1433913203.44,886702928.40,0,1594853366.43,1075511855.91,0,
营业成本,1220228657.81,674964731.08,278393099.62,1557792284.45,1118859635.15,736804305.46,0,1544365479.90,1061467843.01,642287993.99,0,1095634065.36,787307013.48,0,
营业税金及附加,1735853.70,879454.57,430463.30,3635782.81,3296047.14,2918341.59,0,10281230.65,3358248.06,2836107.45,0,5662394.58,388824.37,0,
销售费用,70519817.59,46123089.56,17654937.21,63998631.02,47603316.47,34066643.34,0,56488841.82,41155384.30,25781970.99,0,42959090.89,26416259.18,0,
管理费用,68146357.90,42736983.25,24228993.87,90967301.89,59981292.45,41262081.06,0,70069104.91,49450974.42,33919449.44,0,147495295.54,50685837.68,0,
财务费用,-5389581.19,-22681641.75,-14641569.08,-12649954.28,-13021658.57,-9459192.78,0,3742051.21,5576851.94,2802233.50,0,11174590.14,-5405631.69,0,
研发费用,405927058.58,260888722.80,127255650.59,461745366.70,345672535.74,211824647.51,0,376293125.88,272903901.71,179075173.03,0,267079589.02,210776839.40,0,
资产减值损失,0,0,0,0,0,0,0,24265373.42,0,0,0,24848340.90,5342713.49,0,
公允价值变动收益,-3194284.92,2833095.90,1465774.00,3927013.69,1817013.70,0,0,0,0,0,0,0,0,0,
投资收益,10024353.73,3297720.89,1620668.96,-1984396.94,-2043940.28,-1059095.44,0,473506.28,564449.06,442753.42,0,869671.23,0,0,
其中:对联营企业和合营企业的投资收益,-1905201.72,-841914.68,-570543.24,-2984629.55,-2043940.28,-1059095.44,0,-539877.28,-207674.23,0,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,-6404225.88,-52605562.55,-33799516.98,169035929.27,126381992.77,102995249.48,44238700.00,297374150.74,197821895.41,135094109.83,71663400.00,102568682.37,76675643.78,0,
加:营业外收入,23506.19,0,0,355555.26,540893.32,502747.62,0,696427.14,1120406.02,721854.55,0,1145405.59,6629406.68,0,
减：营业外支出,2870543.93,2870803.18,2617997.38,268462.81,928718.18,166164.16,0,2093343.22,1834140.09,480077.67,0,7186.48,511727.90,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,-9251263.62,-55476365.73,-36417514.36,169123021.72,125994167.91,103331832.94,44194200.00,295977234.66,197108161.34,135335886.71,71421900.00,103706901.48,82793322.56,0,
减：所得税费用,4474195.61,7308649.46,3071358.32,12067709.16,-5531697.05,-2605110.64,0,13637684.77,14946347.07,7874298.21,0,25791638.51,9776831.02,0,
五、净利润,-13725459.23,-62785015.19,-39488872.68,157055312.56,131525864.96,105936943.58,46105900.00,282339549.89,182161814.27,127461588.50,64907200.00,77915262.97,73016491.54,0,
归属于母公司所有者的净利润,-13294749.10,-62565320.51,-39294733.04,158041814.36,132222144.11,106286539.56,46273400.00,282530860.94,182231074.07,127461588.50,64907200.00,78091337.21,73016491.54,0,
少数股东损益,-430710.13,-219694.68,-194139.64,-986501.80,-696279.15,-349595.98,0,-191311.05,-69259.80,0,0,-176074.24,0,0,
基本每股收益(元/股),-0.030000,-0.150000,-0.100000,0.410000,0.321600,0.290000,0,0.760000,0.492500,0.340000,0,0.210000,0,0,
稀释每股收益(元/股),-0.030000,-0.150000,-0.100000,0.410000,0.321600,0,0,0.760000,0.492500,0,0,0.210000,0,0,
七、其他综合收益,-11012259.80,3972737.25,3084967.37,5686917.88,8828107.74,600992.26,0,4515792.57,-11045304.63,-19264106.94,0,-5068528.39,7994578.29,0,
八、综合收益总额,-24737719.03,-58812277.94,-36403905.31,162742230.44,140353972.70,106537935.84,0,286855342.46,171116509.64,108197481.56,0,72846734.58,81011069.83,0,
归属于母公司所有者的综合收益总额,-24307008.90,-58592583.26,-36209765.67,163728732.24,141050251.85,106887531.82,0,287046653.51,171185769.44,108197481.56,0,72989679.59,81011069.83,0,
归属于少数股东的综合收益总额,-430710.13,-219694.68,-194139.64,-986501.80,-696279.15,-349595.98,0,-191311.05,-69259.80,0,0,-142945.01,0,0,
