,20200930,20200630,20200331,20191231,20190630,20181231,20171231,20161231,20150630,20141231,20131231,20121231,19700101,
货币资金,567440319.41,0,0,195275671.82,142439456.95,191280716.75,146423336.71,151572072.46,94075594.40,92307897.41,89569805.05,68006429.48,0,
交易性金融资产,7000000.00,0,0,0,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,41045874.71,0,0,51169799.24,46768757.36,44414184.49,26642894.30,20333458.78,0,0,0,0,0,
应收票据,1848471.97,0,0,2226561.57,1171700.00,1026600.00,1796164.79,479861.00,830000.00,42324.90,36820.00,120000.00,0,
应收账款,39197402.74,0,0,48943237.67,45597057.36,43387584.49,24846729.51,19853597.78,19781429.56,25634571.14,20200993.59,18106130.66,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,
预付款项,3512874.39,0,0,3808359.94,4714490.45,5089576.65,5489397.95,3824075.39,3683844.58,1533534.66,1626539.11,1393957.86,0,
其他应收款(合计),3005206.00,0,0,3813083.65,5456372.79,3062114.24,3425777.45,3430885.58,0,0,0,0,0,
应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,0,0,3813083.65,5456372.79,0,0,3430885.58,4930338.21,3799445.35,9073512.85,5442773.72,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货,87569340.90,0,0,89623784.97,102659215.83,96324399.12,91031062.68,80562283.70,61727714.84,47694692.02,46582967.30,33880567.90,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动资产,3720832.66,0,0,7379953.21,11241737.27,6457301.89,4511293.03,2574753.33,0,0,0,81314.88,0,
流动资产合计,713294448.07,351200000.00,346601700.00,351070652.83,313280000.00,346628293.14,277523762.12,262297529.24,185028921.59,171012465.48,167090637.90,127031174.50,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,610643.16,542010.01,554691.20,609943.94,568927.95,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),1058106.50,0,0,409089.97,0,0,0,0,0,0,0,0,0,
在建工程,0,0,0,409089.97,0,0,0,0,0,0,0,20709101.89,0,
工程物资,0,0,0,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),48619132.57,0,0,51349895.44,46173974.60,39947646.96,42916139.48,43443551.84,0,0,0,0,0,
固定资产净额,0,0,0,51349895.44,46173974.60,39947646.96,42916139.48,43443551.84,42700091.50,44137425.45,46759750.31,17580130.82,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
无形资产,16569044.90,0,0,16922567.18,9808462.72,10012016.01,10340110.05,10917211.69,8779222.83,8920903.05,8786935.83,8992176.51,0,
开发支出,0,0,0,0,0,0,0,0,0,0,0,0,0,
商誉,20369839.19,0,0,20689834.84,20496194.26,20472137.62,24882306.05,15658458.97,0,0,0,0,0,
长期待摊费用,3010771.70,0,0,3367195.67,3258841.32,710290.23,183863.07,162888.98,277783.22,337433.24,370283.31,0,0,
递延所得税资产,5879703.01,0,0,5812261.86,4904820.74,6042819.94,6345801.83,6375896.23,3687171.39,4135238.03,3408375.08,2847939.78,0,
其他非流动资产,0,0,0,0,0,2972240.00,0,0,0,0,0,0,0,
非流动资产合计,95506597.87,97287700.00,98107900.00,98550844.96,84642300.00,80157150.76,84668220.48,77168650.87,55986278.95,58085690.97,59935288.47,50698276.95,0,
资产总计,808801045.94,448487600.00,444709700.00,449621497.79,397922300.00,426785443.90,362191982.60,339466180.11,241015200.54,229098156.45,227025926.37,177729451.45,0,
短期借款,0,0,0,7684566.70,20000.00,0,0,0,0,0,0,0,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,22894493.65,0,0,32253229.77,25878029.25,31211854.72,19781431.52,15539819.97,0,0,0,0,0,
应付票据,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付账款,22894493.65,0,0,32253229.77,25878029.25,31211854.72,19781431.52,15539819.97,14790152.45,15831540.29,21316146.69,15076966.66,0,
预收款项,0,0,0,48702211.46,54618500.80,59888725.54,66750816.39,56389364.28,44515769.28,36467983.57,34425831.39,29931630.67,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,11836176.37,0,0,18034223.65,10210810.01,17249606.59,16929345.76,14963966.04,5401675.46,9940044.06,8718114.71,8382445.24,0,
应交税费,3166480.58,0,0,6235366.22,7036869.88,6622691.74,8325857.60,7784759.48,621158.32,4450390.84,8499487.06,6280537.66,0,
其他应付款(合计),5526416.21,0,0,4445409.40,3696870.34,3528579.69,2163851.16,2050821.46,0,0,0,0,0,
应付利息,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,3000000.00,0,0,0,0,
其他应付款,0,0,0,4445409.40,3696870.34,0,0,2050821.46,4079984.03,5825628.26,10310558.40,7707019.53,0,
预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他流动负债,1314044.29,0,0,2240716.36,1294552.14,3005825.87,1659215.59,1423417.09,0,0,0,0,0,
流动负债合计,87528771.66,112961600.00,128850400.00,119595723.56,102755600.00,121507284.15,115610518.02,98152148.32,72408739.54,72515587.02,83270138.25,67378599.76,0,
长期借款,0,0,0,0,0,0,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期应付职工薪酬,1732275.34,0,0,2514084.30,5538494.35,8900911.20,11252497.85,9897367.93,7135407.73,6423663.10,4962776.24,3188427.82,0,
长期应付款(合计),0,0,0,0,0,0,0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计非流动负债,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
长期递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他非流动负债,0,0,0,0,0,0,2750000.00,0,0,0,0,0,0,
非流动负债合计,3732275.34,4178400.00,4458900.00,2514084.30,5538500.00,8900911.20,14002497.85,9897367.93,7135407.73,6423663.10,4962776.24,3188427.82,0,
负债合计,91261047.00,117140000.00,133309300.00,122109807.86,108294100.00,130408195.35,129613015.87,108049516.25,79544147.27,78939250.12,88232914.49,70567027.58,0,
实收资本(或股本),67000000.00,0,0,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,22162886.49,0,
资本公积,396965120.89,0,0,39483045.42,39483045.42,42119415.58,42119415.58,42119415.58,42119415.58,42119415.58,42119415.58,28454645.85,0,
减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他综合收益,3973709.05,0,0,6714369.86,4632140.35,4290776.53,432122.16,5473072.65,-399858.39,-434516.23,-498886.79,-25024.41,0,
专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,
盈余公积,21682773.09,0,0,19330628.90,15289903.77,14253826.41,10414407.60,7933595.97,3741501.87,3189819.00,2032557.53,3801520.83,0,
一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,
未分配利润,227121882.86,0,0,211204323.72,179789468.47,184957522.91,128980809.55,125890579.66,66009994.21,55284187.98,45139925.56,52091159.62,0,
归属于母公司股东权益合计,716743485.89,330620800.00,310690800.00,326732367.90,289194600.00,295621541.43,231946754.89,231416663.86,161471053.27,150158906.33,138793011.88,106485188.38,0,
少数股东权益,796513.05,0,0,779322.03,433639.51,755707.12,632211.84,0,0,0,0,677235.49,0,
所有者权益(或股东权益)合计,717539998.94,331347700.00,311400300.00,327511689.93,289628200.00,296377248.55,232578966.73,231416663.86,161471053.27,150158906.33,138793011.88,107162423.87,0,
负债和所有者权益(或股东权益)总计,808801045.94,448487700.00,444709600.00,449621497.79,397922324.29,426785443.90,362191982.60,339466180.11,241015200.54,229098156.45,227025926.37,177729451.45,0,
