,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,1506733319.83,2056882460.78,1123857282.19,3911388163.80,2597724468.97,2343930931.20
交易性金融资产,29656540.00,38733890.58,1379095.27,4916096.71,241597.14,3443051.01
衍生金融资产,0,0,345668526.17,148035070.49,50632152.83,27461419.11
应收票据及应收账款,0,0,893279124.97,952155320.16,1119479107.38,1029405195.54
应收票据,184384837.76,72007744.36,95639906.70,85526801.88,29152330.95,74288330.00
应收账款,998409975.03,1178274276.58,797639218.27,866628518.28,1090326776.43,955116865.54
应收款项融资,0,0,0,0,0,0
预付款项,495873192.45,141948886.55,934817501.14,152210201.86,1240369714.60,306827441.31
其他应收款(合计),0,0,2401337853.79,884565935.52,527700078.82,1033388310.44
应收利息,448645.51,0,97716.37,151594.88,25442.80,2347697.68
应收股利,0,0,0,0,0,0
其他应收款,905696250.69,906445805.47,2401240137.42,884414340.64,527674636.02,1031040612.76
买入返售金融资产,0,0,0,0,0,0
存货,3793078001.27,4291170288.15,6238951784.23,4247947941.91,3426807667.00,5184997543.49
划分为持有待售的资产,0,0,0,51165236.25,31073021.71,0
一年内到期的非流动资产,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,924316481.61,556476701.56,538001622.57,357346278.64,487284192.05,526971974.68
流动资产合计,8838597244.15,9241940054.03,12477292790.33,10709730245.34,9481312000.50,10456425866.78
发放贷款及垫款,0,0,0,0,0,0
可供出售金融资产,30831852.18,30351944.81,54417059.03,59303236.07,88742856.22,0
持有至到期投资,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0
长期股权投资,735703589.57,632708647.30,551316645.40,513549476.45,342781574.45,1536217.93
投资性房地产,26852980.44,25414170.03,25549630.51,24781867.57,23302850.87,22576196.36
在建工程(合计),0,0,35032980.16,36803785.19,84775334.31,100227741.02
在建工程,115565829.19,26593945.46,32231909.58,34032027.01,82238458.35,97833203.66
工程物资,2944616.48,2640792.40,2801070.58,2771758.18,2536875.96,2394537.36
固定资产及清理(合计),0,0,4468653007.80,4252611928.68,4117692814.84,4030702308.42
固定资产净额,3815684655.31,3937429086.60,4468653007.80,4252611928.68,4117692814.84,4030702308.42
固定资产清理,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0,0,0,0
使用权资产,0,0,0,0,0,0
无形资产,551949182.79,531825839.11,903392973.73,1000958835.44,926322577.01,877104840.51
开发支出,0,0,0,0,0,0
商誉,186042052.91,185040967.68,358587518.93,358587808.75,358586802.09,358587024.99
长期待摊费用,40953386.54,39039578.27,42463267.64,42528534.36,47421046.78,54133788.58
递延所得税资产,12088106.48,12635904.28,37566895.04,80677281.76,83903481.27,96885419.15
其他非流动资产,32254725.17,30945305.15,26457743.53,22914652.76,158942.88,172742.88
非流动资产合计,5550870977.06,5454626181.09,6503437721.77,6392717407.03,6073688280.72,5668173936.78
资产总计,14389468221.21,14696566235.12,18980730512.10,17102447652.37,15555000281.22,16124599803.56
短期借款,6470376418.61,7057960811.75,6659099896.14,6181725043.81,2936008929.58,3636242430.40
交易性金融负债,15764264.43,85200.00,851395.89,3529509.95,17857520.48,1409340.39
应付票据及应付账款,0,0,917751874.93,646358911.54,1774985215.24,2285467647.98
应付票据,15850815.70,44706728.54,16810747.11,21391565.47,871008073.87,430916999.34
应付账款,644028155.41,590061219.51,900941127.82,624967346.07,903977141.37,1854550648.64
预收款项,484991808.68,322802503.81,454276849.73,777468256.76,419101430.95,528520783.59
应付手续费及佣金,0,0,0,0,0,0
应付职工薪酬,109508976.46,117008224.04,166877439.35,203395777.71,188370342.78,233499335.79
应交税费,56881357.47,69786047.49,132057823.19,143708159.92,175053943.63,121457549.46
其他应付款(合计),0,0,958132469.08,555852758.28,1188729945.04,796186110.03
应付利息,4525219.25,3613569.49,54591886.98,25751977.89,20771145.57,2347797.56
应付股利,806899.54,32526904.57,1674288.29,816615.32,825097.64,825097.64
其他应付款,386821249.83,181337810.54,901866293.81,529284165.07,1167133701.83,793013214.83
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,0,0,0,0,0,0
一年内到期的非流动负债,4767629.26,0,0,0,998584772.63,0
其他流动负债,16514504.28,96184356.53,1200000000.00,0,0,0
流动负债合计,8210837298.92,8516073376.27,10644205017.60,8561588366.82,7714789688.75,7728297573.64
长期借款,0,0,270000000.00,0,0,0
应付债券,0,0,993593234.90,996040217.35,0,0
租赁负债,0,0,0,0,0,0
长期应付职工薪酬,1113862.80,0,30094.20,0,366700.00,449355.60
长期应付款(合计),0,0,0,0,0,6194799.06
长期应付款,72280.56,0,0,0,0,0
专项应付款,0,0,0,0,0,6194799.06
预计非流动负债,7740655.54,7740655.54,7740655.54,7740655.54,99350905.25,1662985.43
