,20141231,20151231,20161231,20171231,20181231,20191231
货币资金,10980171602.68,18369880691.10,28010211147.53,17903847144.72,18774468260.66,21325042578.37
交易性金融资产,0,0,615807328.90,46226108.99,1034558112.73,1015278286.73
衍生金融资产,0,0,0,0,0,0
应收票据及应收账款,0,9079992938.28,12746941598.56,15867845894.72,18665867265.35,13204082883.93
应收票据,2651027709.78,2197924429.70,3857028994.07,8181663835.79,11225781814.50,5202609351.30
应收账款,5404832534.14,6882068508.58,8889912604.49,7686182058.93,7440085450.85,8001473532.63
应收款项融资,0,0,0,0,0,501846392.39
预付款项,3526981050.00,3615007054.08,4968682354.70,1792354290.47,2008371750.64,1524225471.45
其他应收款(合计),0,2009339172.72,6144034899.46,5890424799.29,9941619578.19,9067357777.42
应收利息,2641275.74,6716763.51,11652789.72,1284128.69,1301741.00,51443013.93
应收股利,2190000.00,3922700.00,3071700.00,10071936.52,53071936.52,35675560.20
其他应收款,1875875683.44,1998699709.21,6129310409.74,5879068734.08,9887245900.67,8980239203.29
买入返售金融资产,0,0,0.00,0,0,0
存货,48853159420.39,54007187185.94,64111234886.21,98649716753.63,114912793681.36,121531025336.50
划分为持有待售的资产,0,0,0,0,109534153.31,0
一年内到期的非流动资产,0,0,0.00,0,0,0
待摊费用,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0
其他流动资产,1721926542.06,2254225698.11,2881813184.06,3438847412.19,3710725422.82,6284046698.11
流动资产合计,75018805818.23,89335632740.23,119478725399.42,143589262404.01,169157938225.06,174495857508.11
发放贷款及垫款,0,0,0.00,0,0,0
可供出售金融资产,1105113250.00,604367250.00,2498348403.92,2897887864.39,0,0
持有至到期投资,0,0,0.00,0,0,206933697.53
长期应收款,0,0,207709788.90,485377872.64,802351921.55,1021971024.22
长期股权投资,313866323.17,305693498.67,2233650974.77,2174939257.51,3036757009.85,3988531537.26
投资性房地产,14051809039.03,14444803327.98,14976628345.79,15440453467.02,21327245245.17,29632244749.53
在建工程(合计),0,1256470291.38,4277590171.45,2981062425.11,2929675428.99,2279231800.75
在建工程,834891670.62,1249188812.32,3963622127.52,2871490458.74,2878754002.03,2228559450.02
工程物资,10744028.39,7281479.06,313968043.93,109571966.37,50921426.96,50672350.73
固定资产及清理(合计),0,18141169689.04,45773283593.75,45895321483.24,44692772001.56,44512207458.24
固定资产净额,18021194232.60,18141169689.04,45773283593.75,45895321483.24,44692772001.56,44512207458.24
固定资产清理,0,0,0.00,0,0,0
生产性生物资产,0,0,0.00,0,0,0
公益性生物资产,0,0,0,0,0,0
油气资产,0,0,0.00,0,0,0
使用权资产,0,0,0,0,0,589176549.64
无形资产,3977201603.72,4087252597.86,11350165626.93,10857085997.78,16691754296.12,16625761408.49
开发支出,0,0,0.00,0,0,0
商誉,261109608.57,258366898.28,2749770521.44,2740287649.80,2740287649.80,2591468983.05
长期待摊费用,289777104.17,404769379.15,960198551.90,1134362027.11,1242705854.17,1276284193.48
递延所得税资产,1400919003.46,1423631430.99,2695681312.01,2952009690.68,3454590218.09,3988640507.00
其他非流动资产,399538994.71,484547210.58,1195364185.45,1059431952.41,1588846733.06,533398608.96
非流动资产合计,40666164858.44,41411071573.93,88918391476.31,88618219687.69,99118153474.07,107627898200.22
资产总计,115684970676.67,130746704314.16,208397116875.73,232207482091.70,268276091699.13,282123755708.33
短期借款,11635636481.02,16805996379.53,32027734141.83,34375200000.00,39880392209.57,37217682474.50
交易性金融负债,0,0,0,0,0,0
应付票据及应付账款,0,9062191327.84,14624965082.03,17205078515.28,20438365203.63,19678090865.10
应付票据,237215529.94,436477804.74,2313321400.81,1457987393.20,2080749336.98,1976142322.65
应付账款,9297548205.02,8625713523.10,12311643681.22,15747091122.08,18357615866.65,17701948542.45
预收款项,16529668285.63,19034031504.51,23462497764.75,27340492780.84,317903204.75,334666882.90
应付手续费及佣金,0,0,0.00,0,0,0
应付职工薪酬,124579259.90,118602647.04,400092413.18,365587130.76,393840303.30,490892896.45
应交税费,819948626.81,1464513273.35,1829789141.33,1769260167.61,2527195602.24,2515633050.02
其他应付款(合计),0,3562970641.99,6982308565.48,9075247809.85,8352595483.33,8517423661.65
应付利息,493293223.16,429133043.75,799032866.63,858108769.82,1006889605.80,1325247208.26
应付股利,55522242.70,55274219.13,202581371.25,190801504.66,492510444.74,267517744.80
其他应付款,3078343439.23,3078563379.11,5980694327.60,8026337535.37,6853195432.79,6924658708.59
预提费用,0,0,0,0,0,0
一年内的递延收益,0,0,0,0,0,0
应付短期债券,6600000000.00,6000000000.00,3000000000.00,2769698081.12,6500000000.00,3298801089.25
一年内到期的非流动负债,6116513981.62,3907504794.13,6897420505.71,11491439775.59,18543864543.14,20319530862.57
其他流动负债,4525386360.91,5230763450.32,5739382129.82,6042357010.03,8492714136.95,10776488930.30
流动负债合计,59513655635.94,65186574018.71,94964189744.13,110434361271.08,129202330397.51,127706358086.98
长期借款,6779500000.00,6888600000.00,18087685000.00,25671030000.00,30506054265.70,35787401022.47
应付债券,9069911156.24,12000000000.00,21279396543.45,18154840828.51,20231089289.70,27460996718.14
租赁负债,0,0,0,0,0,317196853.52
长期应付职工薪酬,444185934.00,457687351.00,722768832.46,654032290.50,674179502.11,647490892.12
长期应付款(合计),0,19054327.53,3740891436.82,920769354.18,315856652.08,17818306.88
长期应付款,22209372.56,19054327.53,3740891436.82,920769354.18,315856652.08,17818306.88
专项应付款,0,0,0.00,0,0,0
预计非流动负债,101078282.54,136446352.28,371279348.97,464935400.17,606650918.54,803168068.27
递延所得税负债,2551167406.15,2645986691.73,4800870600.03,4473726257.58,5960849194.26,5992070007.93
长期递延收益,641674749.80,628921179.69,860067751.75,855519940.14,888404866.72,837416381.95
其他非流动负债,314199998.01,601559996.42,660456831.52,660456831.52,676174065.29,22488938.80
