,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,19700101,
一、营业总收入,1306961775.51,854273685.62,418843809.62,1492509837.86,1070263815.68,654462385.97,269523130.88,1010445516.72,693795944.88,270065036.65,0,
营业收入,1306961775.51,854273685.62,418843809.62,1492509837.86,1070263815.68,654462385.97,269523130.88,1010445516.72,693795944.88,270065036.65,0,
二、营业总成本,1445218667.86,952335547.60,475437896.36,1680340089.60,1212315424.47,752331677.71,286217316.81,1134319491.28,824342409.49,371016220.95,0,
营业成本,1107075752.97,718045782.51,359261436.85,1275416103.24,905565799.96,540959598.89,186483273.28,788242186.98,533648508.78,232715126.78,0,
营业税金及附加,3965378.88,2675343.90,1109214.73,5831035.24,4136877.87,3490138.17,258153.28,1833036.11,515451.48,385200.70,0,
销售费用,56788261.18,41076519.31,19668054.57,67269000.75,48468187.57,31986067.80,13678675.95,51846988.72,40634946.92,18427361.93,0,
管理费用,121395150.55,84496474.08,37196577.68,174824377.07,129805080.74,95556273.58,50801055.50,158072932.84,120697878.20,92903594.33,0,
财务费用,51860423.75,41310116.24,23361234.77,72842254.04,47509737.57,41730360.55,10957217.30,40852320.44,38704570.06,2887198.56,0,
研发费用,104133700.53,64731311.56,34841377.76,84157319.26,62707535.99,38609238.72,18046616.07,83796206.51,90960311.96,21379247.87,0,
资产减值损失,0,0,0,0,12812880.91,0,5931573.77,9675819.68,-819257.91,2318490.78,0,
公允价值变动收益,107448112.77,-575267.45,-1401541.60,-9012870.17,-11292633.29,-6248729.06,-4811698.81,-6839363.63,2733168.94,-9074504.48,0,
投资收益,2714447.02,400580.25,0,17528845.83,17528845.83,17528845.83,17528845.83,1120063.68,258388223.98,472430.64,0,
其中:对联营企业和合营企业的投资收益,-355065.76,0,0,-3576391.80,-3576391.80,-3576391.80,-3576391.80,317422.60,-1885784.34,324327.90,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,20838492.05,-69929249.72,-47644736.62,-72774403.62,-28964204.46,-68069053.64,16285038.46,36466242.13,227872366.81,-109553258.14,0,
加:营业外收入,1626062.28,645009.81,237077.03,558785.83,522004.68,395538.97,7187.54,355280.79,60769.28,18896876.14,0,
减：营业外支出,4702262.82,11780.99,1771.04,1050969.03,796494.40,893954.67,13974.37,1576723.60,2306788.98,0,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,17762291.51,-69296020.90,-47409430.63,-73266586.82,-29238694.18,-68567469.34,16278251.63,35244799.32,225626347.11,-90656382.00,0,
减：所得税费用,19987743.96,15254745.09,7807588.16,27991530.74,24243557.89,14240300.64,10806971.20,25565011.05,8015178.53,421145.47,0,
五、净利润,-2225452.45,-84550765.99,-55217018.79,-101258117.56,-53482252.07,-82807769.98,5471280.43,9679788.27,217611168.58,-91077527.47,0,
归属于母公司所有者的净利润,-1736940.48,-82594192.81,-53814666.50,-89914508.46,-46508257.81,-74968666.04,11294054.61,11205736.81,223553346.73,-87426804.50,0,
少数股东损益,-488511.97,-1956573.18,-1402352.29,-11343609.10,-6973994.26,-7839103.94,-5822774.18,-1525948.54,-5942178.15,-3650722.97,0,
基本每股收益(元/股),-0.001000,-0.039000,-0.029000,-0.050000,-0.026000,-0.043000,0.007000,0,0,0,0,
稀释每股收益(元/股),-0.001000,-0.039000,-0.029000,-0.050000,-0.026000,-0.043000,0.007000,0,0,0,0,
七、其他综合收益,945291306.10,234590832.61,-794773534.68,1215517166.10,1100593553.60,1289631465.68,518814651.57,-237239782.62,844377041.07,631835989.53,0,
八、综合收益总额,943065853.65,150040066.62,-849990553.47,1114259048.54,1047111301.53,1206823695.70,524285932.00,-227559994.35,1061988209.65,540758462.06,0,
归属于母公司所有者的综合收益总额,943554365.62,151996639.80,-848588201.18,1125602657.64,1054085295.79,1214662799.64,530108706.18,-226034045.81,1067930387.80,544409185.03,0,
归属于少数股东的综合收益总额,-488511.97,-1956573.18,-1402352.29,-11343609.10,-6973994.26,-7839103.94,-5822774.18,-1525948.54,-5942178.15,-3650722.97,0,
