,20200930,20200630,20200331,20191231,20190930,20190331,20181231,20171231,20161231,19700101,
货币资金,990822179.13,1171286496.59,367618313.22,710558214.24,325821127.97,624759492.34,782009306.46,701716254.44,610744892.37,0,
交易性金融资产,1006396514.06,300219750.03,0,0,0,0,0,0,0,0,
衍生金融资产,1606822.09,895915.02,168591.99,284273.18,0,0,224056.11,961594.46,15037.39,0,
应收票据及应收账款,374112276.30,350251962.08,357539956.57,348582717.26,349690061.11,322010100.22,152607742.90,116557142.63,81318966.35,0,
应收票据,54549326.88,43722630.91,38942795.03,32030177.74,31107770.50,12086759.36,0,0,0,0,
应收账款,319562949.42,306529331.17,318597161.54,316552539.52,318582290.61,309923340.86,152607742.90,116557142.63,81318966.35,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,
预付款项,52354066.21,39825425.20,51846150.14,34941529.98,43791180.25,66492695.52,60398143.24,17328328.10,6272716.24,0,
其他应收款(合计),30742696.46,20582592.62,18299688.97,15251800.06,9344360.65,98128730.15,78333977.48,40486363.45,102970290.25,0,
应收利息,23985.00,411075.00,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,20171517.62,0,15251800.06,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,544554894.69,508533956.10,473022089.34,440057666.27,393909364.95,379134994.44,180448162.36,97070587.55,102605654.83,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,95326462.50,95421206.52,98945645.16,108282594.94,92993491.55,84918028.80,67936707.92,48543254.99,25653994.42,0,
流动资产合计,3095915911.44,2487017304.16,1367440435.39,1657958795.93,1215549586.48,1575444041.47,1321958096.47,1022663525.62,929581551.85,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,1443761589.19,1686549975.39,948003744.64,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,19780579.56,20519822.59,20536523.52,20082702.23,20508814.17,19360046.46,44747339.91,24423380.20,15080508.12,0,
长期股权投资,34644934.24,0,0,0,0,0,584372220.16,584054797.56,585940581.90,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),1319783219.76,1271631366.87,1004671267.24,679509790.18,535283120.50,394794604.55,428849339.24,320846423.71,608366526.79,0,
在建工程,0,1271631366.87,0,679509790.18,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),3324319000.45,3208461055.12,3179728444.53,3114913810.42,2973650406.76,2826162956.92,1934635202.15,1180525274.76,417616470.43,0,
固定资产净额,0,3208461055.12,0,3114913810.42,2973650406.76,2826162956.92,1934635202.15,1180525274.76,417616470.43,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,374742372.95,385496268.29,392500149.88,403704961.27,410534970.22,429027813.32,144858262.89,151779749.40,152470443.25,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,1128937750.41,1126031686.52,1112669060.31,1113257296.81,1107840253.23,1090886750.48,734269909.21,730319067.04,686815904.88,0,
长期待摊费用,8508711.49,9234612.52,9821128.22,8277117.11,7916434.24,2775777.75,1021911.21,89215.45,174269.77,0,
递延所得税资产,1290472.25,1343658.69,1506576.68,1607068.28,1644896.50,2043816.65,2121290.67,0,0,0,
其他非流动资产,158661394.31,171528813.71,178972210.31,301239724.34,209827199.36,204185664.52,181951743.14,132125071.22,48954291.90,0,
非流动资产合计,9948767333.50,9265715455.63,7768654986.86,8305285301.43,7824299501.63,6976062773.77,5500588807.77,4810712954.73,3463422741.68,0,
资产总计,13044683244.94,11752732759.79,9136095422.25,9963244097.36,9039849088.11,8551506815.24,6822546904.24,5833376480.35,4393004293.53,0,
短期借款,518914613.79,611405022.16,704794968.54,638544325.24,617179374.27,837963025.08,127138874.23,70406770.95,51142620.71,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,200361110.63,203515080.78,235359325.91,237387399.17,208744840.61,224224114.91,133778783.26,87898039.09,55482548.63,0,
应付票据,8000000.00,8000000.00,22000000.00,22000000.00,21999927.00,22000000.00,0,0,0,0,
应付账款,192361110.63,195515080.78,213359325.91,215387399.17,186744913.61,202224114.91,133778783.26,87898039.09,55482548.63,0,
预收款项,0,0,0,26266912.57,11623955.60,5520131.18,1630494.11,828948.14,336798.40,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,68249908.90,71605311.89,67636162.22,76209146.65,59819426.96,71468840.15,63090633.68,51516084.06,30770005.78,0,
应交税费,7177617.36,9592097.56,8278624.66,6377800.32,11629121.74,13892419.96,23268714.17,5351147.81,4866595.91,0,
其他应付款(合计),263768687.50,409639347.04,929470651.38,869970658.89,773379894.34,825737801.38,705774678.22,84671069.47,130347387.45,0,
应付利息,851930.01,2140000.16,2628536.73,8919305.65,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,407499346.88,0,861051353.24,0,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,363855142.08,483509888.41,478106871.89,380871683.76,427838615.35,391292915.99,417472409.09,213929607.97,86583416.64,0,
其他流动负债,0,0,0,0,0,0,0,0,0,0,
流动负债合计,1453893788.51,1815958218.14,2452613485.36,2242117932.83,2121443287.27,2380320253.44,1481268067.32,522898626.57,368502796.14,0,
长期借款,1499304739.77,610393919.84,593691524.84,761290509.77,610590513.22,429702425.66,655606340.00,759691924.91,548464887.93,0,
应付债券,0,0,0,0,0,0,0,37849794.04,36326064.12,0,
租赁负债,0,0,0,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,
长期应付款(合计),24457368.88,28538706.15,32520269.59,36614788.16,41055973.10,55356673.15,0,68922.01,189742.91,0,
长期应付款,0,28538706.15,0,36614788.16,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,0,0,0,
递延所得税负债,121737081.70,119101012.08,114783153.85,115212550.36,112833263.27,110636486.27,67303815.58,67713997.34,65441800.51,0,
长期递延收益,1540619756.04,1567838035.35,1613073104.22,1633145827.92,1045929671.60,1004223526.31,1023070832.30,747302676.68,818202878.39,0,
其他非流动负债,17275016.95,21227947.38,433890.93,423436.91,285055.51,262634.84,269558.03,262253.44,276047.82,0,
非流动负债合计,3203393963.34,2347099620.80,2354501943.43,2546687113.12,1810694476.70,1600181746.23,1746250545.91,1612889568.42,1468901421.68,0,
负债合计,4657287751.85,4163057838.94,4807115428.79,4788805045.95,3932137763.97,3980501999.67,3227518613.23,2135788194.99,1837404217.82,0,
实收资本(或股本),2480260000.00,2480260000.00,1860191800.00,1860191800.00,1860191800.00,1860191800.00,2000000000.00,1900000000.00,1820000000.00,0,
资本公积,2241030556.37,2236335771.18,587306103.63,582774608.11,583194627.85,569313488.81,0,0,0,0,
减：库存股,0,0,0,0,0,0,0,0,0,0,
其他综合收益,3399781720.18,2689081246.69,1659716879.40,2454490414.08,2339566801.58,1757787899.55,1238973247.98,1476213030.60,631835989.53,0,
专项储备,0,0,0,0,0,0,0,0,0,0,
盈余公积,0,0,0,0,0,0,0,0,0,0,
一般风险准备,0,0,0,0,0,0,0,0,0,0,
未分配利润,172816242.01,91958989.68,120738515.99,174553182.49,217959433.14,275761745.56,146293202.96,135087466.15,-88465880.58,0,
归属于母公司股东权益合计,8293888518.56,7497636007.55,4227953299.02,5072010004.68,5000912662.57,4463054933.92,3385266450.94,3511300496.75,2363370108.95,0,
少数股东权益,93506974.53,92038913.30,101026694.44,102429046.73,106798661.57,107949881.65,209761840.07,186287788.61,192229966.76,0,
所有者权益(或股东权益)合计,8387395493.09,7589674920.85,4328979993.46,5174439051.41,5107711324.14,4571004815.57,3595028291.01,3697588285.36,2555600075.71,0,
负债和所有者权益(或股东权益)总计,13044683244.94,11752732759.79,9136095422.25,9963244097.36,9039849088.11,8551506815.24,6822546904.24,5833376480.35,4393004293.53,0,
