,20141231,20151231,20161231,20171231,20181231,20191231
一、营业总收入,1093003396.04,1247891830.18,1403317053.41,1387885910.49,806079311.12,661490407.23
营业收入,1093003396.04,1247891830.18,1403317053.41,1387885910.49,806079311.12,661490407.23
二、营业总成本,902849545.84,1027909712.98,1139808773.10,1129156081.56,716517192.76,685227203.18
营业成本,61334337.84,67729137.28,70577974.79,76958932.99,74805188.88,80876066.48
营业税金及附加,6935079.15,5899898.12,7041098.48,9707966.48,6978322.95,6705598.68
销售费用,758258410.84,852117774.61,936020196.59,915323438.62,483391492.49,397916821.16
管理费用,103440470.49,93842045.76,127708133.98,135533737.84,38560882.77,39966635.40
财务费用,-21489356.68,-18921682.31,-6810796.55,-7024259.69,-5443245.47,-973661.08
研发费用,0,0,0,0,121418726.40,160735742.54
资产减值损失,-5629395.80,27242539.52,5272165.81,-1343734.68,-3194175.26,0
公允价值变动收益,0,0,2659.24,0,0,3001957.70
投资收益,13436122.00,17995508.61,31713594.58,42477279.63,45459577.32,25977252.42
其中:对联营企业和合营企业的投资收益,-707672.24,60997.84,369382.85,-3377575.15,-560794.16,-363932.84
汇兑收益,0,0,0,0,0,0.00
三、营业利润,203589972.20,237977625.81,295224534.13,302694278.37,149716711.41,20343153.55
加:营业外收入,29442099.32,5474090.67,1249558.58,299755.43,1489407.65,345502.60
减：营业外支出,83523.57,405530.71,202616.18,357195.90,225613.17,534053.38
其中：非流动资产处置损失,724.06,30674.66,108836.58,0,0,0
四、利润总额,232948547.95,243046185.77,296271476.53,302636837.90,150980505.89,20154602.77
减：所得税费用,37669317.08,33629796.42,41400305.45,42292500.80,16922154.71,-7144821.45
五、净利润,195279230.87,209416389.35,254871171.08,260344337.10,134058351.18,27299424.22
归属于母公司所有者的净利润,195279230.87,211077190.87,257274687.66,263026789.47,134058351.18,27299424.22
少数股东损益,0,-1660801.52,-2403516.58,-2682452.37,0,0
基本每股收益(元/股),0.810000,0.630000,0.540000,0.550000,0.280000,0.060000
稀释每股收益(元/股),0.810000,0.630000,0.540000,0.550000,0.280000,0.060000
七、其他综合收益,80088.94,8830885.61,14781162.12,154419700.36,240425970.16,-471331815.12
八、综合收益总额,195359319.81,218247274.96,269652333.20,414764037.46,374484321.34,-444032390.90
归属于母公司所有者的综合收益总额,195359319.81,219908076.48,272055849.78,417446489.83,374484321.34,-444032390.90
归属于少数股东的综合收益总额,0,-1660801.52,-2403516.58,-2682452.37,0,0
